"","Type","Sums","Means"
"537TYCAML_7.16.08_1","ref",5.45347782163962,1.3633694554099
"539NDCACC_10.15.09_1","ref",4.4129905132541,1.10324762831353
"539NDCACC_10.8.09_1","ref",4.75313209634548,1.18828302408637
"539NDCACC_5.5.09_1","ref",5.33888736304413,1.33472184076103
"539NDCACC_6.15.09_1","ref",5.4297360081039,1.35743400202598
"539NDCACC_9.10.09_1","ref",4.89100455097837,1.22275113774459
"540BCA168_6.24.14_1","ref",5.03136230101889,1.25784057525472
"540CQCBBR_9.14.11_1","ref",3.90679749199865,0.976699372999663
"540GNCBTC_9.13.11_1","ref",3.67676771455047,0.919191928637617
"540MNCANF_9.29.10_1","ref",3.24796960794791,0.811992401986976
"540MNCASJ_8.24.10_1","ref",4.77614768840491,1.19403692210123
"540SDC212_6.16.14_1","ref",3.78669641121341,0.946674102803354
"540SED003_8.30.11_1","ref",4.65385632877456,1.16346408219364
"540SSJ200_6.24.14_1","ref",3.64268157448237,0.910670393620594
"552DKC268_6.23.14_1","ref",4.2649425778363,1.06623564445907
"552DRCAEF_6.25.14_1","ref",4.11890721730488,1.02972680432622
"552FCA017_7.30.13_1","ref",4.44576294724645,1.11144073681161
"552FCA017_7.9.13_1","ref",3.68656683933346,0.921641709833365
"552KRSFBC_7.14.08_1","ref",3.58712431674151,0.896781079185376
"552MFC120_7.22.13_1","ref",3.75172455723351,0.937931139308379
"552MFCAKR_6.11.08_1","ref",4.65757743922504,1.16439435980626
"552PS0028_6.18.08_1","ref",4.07509296401246,1.01877324100311
"552PS0028_6.18.08_2","ref",4.47161009807049,1.11790252451762
"552PS0072_8.30.11_1","ref",3.90976775173785,0.977441937934462
"552PS0284_8.29.11_1","ref",4.86096837820058,1.21524209455014
"553KRMAPC_8.22.11_1","ref",2.65340897885717,0.663352244714293
"553KRNAYC_10.13.11_1","ref",5.68146625760363,1.42036656440091
"553KRNAYC_6.17.14_1","ref",3.24181325542396,0.81045331385599
"553KRNAYC_6.17.14_2","ref",2.50008659077424,0.625021647693561
"553KRNAYC_8.24.11_1","ref",4.60509975383738,1.15127493845935
"554CLCALK_8.23.11_1","ref",6.07293893271119,1.5182347331778
"554FSC207_6.19.14_1","ref",3.84347095750533,0.960867739376333
"554LCCADR_6.10.08_1","ref",4.78275303701002,1.19568825925251
"554NYCGWD_8.25.11_1","ref",3.99622219187167,0.999055547967917
"554NYCGWD_8.25.11_2","ref",4.43450986836755,1.10862746709189
"554PMCABC_8.24.11_1","ref",6.25279527179278,1.56319881794819
"554PMCGWD_8.23.11_1","ref",5.92415913303352,1.48103978325838
"554SED027_8.24.11_1","ref",5.15361445894973,1.28840361473743
"555PS0064_6.17.08_1","ref",5.08657929043131,1.27164482260783
"601PS0077_8.7.12_1","ref",4.19144544031988,1.04786136007997
"601PS0077_8.7.12_2","ref",5.79603121279106,1.44900780319777
"603DDM004_7.9.13_1","ref",4.88259540378519,1.2206488509463
"603DDM005_9.13.11_1","ref",5.27332427124621,1.31833106781155
"603DDM005_9.13.11_2","ref",4.4386968326197,1.10967420815492
"603FCA145_8.21.13_1","ref",4.41175394585653,1.10293848646413
"603GLS001_8.1.10_1","ref",4.34345714890179,1.08586428722545
"603GSCADC_8.25.10_1","ref",5.50314580740586,1.37578645185147
"603OHCAOR_8.24.10_1","ref",3.52616892445124,0.88154223111281
"603PS0008_7.30.08_1","ref",2.99424773023687,0.748561932559217
"603PS0045_8.29.11_1","ref",4.44624493201675,1.11156123300419
"603PS0045_8.29.11_2","ref",3.89275402137676,0.973188505344189
"603PS0056_8.31.11_1","ref",3.89500949152283,0.973752372880708
"603PS0073_9.13.11_1","ref",5.23054744605702,1.30763686151425
"603PS0075_7.31.12_1","ref",4.46404773790423,1.11601193447606
"603PS0075_8.15.12_1","ref",4.85854125025614,1.21463531256404
"603PS0076_7.23.12_1","ref",3.19441591252465,0.798603978131163
"603PS0092_7.25.12_1","ref",5.66776379289507,1.41694094822377
"603PS0109_7.29.08_1","ref",5.61774135481043,1.40443533870261
"603PS0557_8.18.10_1","ref",5.02667478753234,1.25666869688308
"603PS1056_7.24.12_1","ref",3.94768045567917,0.986920113919793
"603PS1056_8.14.12_1","ref",4.84779165277009,1.21194791319252
"603PS1488_7.10.13_1","ref",4.39641462099083,1.09910365524771
"603RCC156_7.16.13_1","ref",5.22595679001808,1.30648919750452
"603RCC156_7.16.13_2","ref",3.88830759749693,0.972076899374234
"603SPCBWC_7.22.08_1","ref",5.02699216958145,1.25674804239536
"626PS0171_5.15.08_1","ref",5.08060595497711,1.27015148874428
"626PS0619_6.3.10_1","ref",5.57334925369271,1.39333731342318
"626PS0827_6.3.10_1","ref",3.55707357807198,0.889268394517994
"626PS1195_5.23.13_1","ref",5.01899927242938,1.25474981810735
"628MRW138_5.21.14_1","ref",3.37587960596512,0.843969901491281
"630FCA097_8.22.13_1","ref",5.25345523102431,1.31336380775608
"630PS0005_7.31.08_1","ref",3.81183705788041,0.952959264470103
"630PS0005_7.31.08_2","ref",5.63921397557039,1.4098034938926
"630PS0005_8.25.14_1","ref",1.26559818557788,0.316399546394471
"630PS0005_8.25.14_2","ref",2.10789264848161,0.526973162120402
"630RBS005_8.12.14_1","ref",3.61820978938175,0.904552447345437
"630RBS005_8.7.12_1","ref",4.75103174031656,1.18775793507914
"630SED034_8.6.12_1","ref",4.15135033559092,1.03783758389773
"631DEP001_8.28.12_1","ref",5.06912356184567,1.26728089046142
"631LWK002_8.12.14_1","ref",4.26717896474304,1.06679474118576
"631PS0001_7.28.09_1","ref",4.83075210861471,1.20768802715368
"631PS0001_9.29.10_1","ref",4.74551463851546,1.18637865962886
"631PS0011_7.28.09_1","ref",5.30186406280649,1.32546601570162
"631PS0023_8.4.09_1","ref",3.03488910238296,0.75872227559574
"631PS0023_8.4.09_2","ref",4.46035880473633,1.11508970118408
"631PS0033_8.30.10_1","ref",3.80938208073494,0.952345520183736
"631PS0145_7.2.14_1","ref",5.11949391656321,1.2798734791408
"631WWK005_7.29.10_1","ref",3.72291291991651,0.930728229979127
"631WWK005_7.29.10_2","ref",4.11166134944703,1.02791533736176
"631WWK005_7.29.10_3","ref",3.6091547901277,0.902288697531925
"632CHV001_7.23.10_1","ref",4.82544077373911,1.20636019343478
"632DIX001_9.3.12_1","ref",3.92213578474243,0.980533946185608
"632ELD001_9.8.11_1","ref",4.12121757227713,1.03030439306928
"632HNCAHL_8.31.10_1","ref",4.29014360019653,1.07253590004913
"632HOS002_9.4.12_1","ref",5.35858466276704,1.33964616569176
"632MUR001_9.7.11_1","ref",3.11222057678149,0.778055144195372
"632NOB001_7.25.10_1","ref",0,0
"632NOB001_9.1.10_1","ref",4.65280674830903,1.16320168707726
"632PS0007_7.23.08_1","ref",5.75693956073836,1.43923489018459
"632PS0014_8.3.09_1","ref",4.90691313247515,1.22672828311879
"632PS0058_8.15.11_1","ref",4.80164162084489,1.20041040521122
"632SVK001_8.27.14_1","ref",2.40722098135077,0.601805245337692
"633PS0003_7.22.08_1","ref",4.8617649793178,1.21544124482945
"633PS0083_9.4.12_1","ref",4.69920691281621,1.17480172820405
"633WCR003_9.4.12_1","ref",4.1708685245392,1.0427171311348
"633WE0991_9.9.14_1","ref",2.40609914162894,0.601524785407234
"634CAT055_10.4.11_1","ref",3.97282462962745,0.993206157406863
"634CAT055_8.11.10_1","ref",4.40321332867647,1.10080333216912
"634CLD001_9.9.14_1","ref",4.18252479402349,1.04563119850587
"634EGL005_10.3.11_1","ref",3.80625519993482,0.951563799983705
"634GACALL_9.10.13_1","ref",4.9852611174317,1.24631527935793
"634GRF001_10.3.11_1","ref",3.77845416536972,0.944613541342429
"634HHCATC_10.4.11_1","ref",3.95903571486278,0.989758928715694
"634HID001_10.3.11_1","ref",4.950617909173,1.23765447729325
"634MKC278_9.8.14_1","ref",4.0026246703613,1.00065616759032
"634PS0019_8.5.09_1","ref",3.8792932071925,0.969823301798124
"634PS0035_9.1.10_1","ref",4.88417848857368,1.22104462214342
"634PS0062_10.12.11_1","ref",3.84772199615516,0.96193049903879
"634PS0099_9.10.12_1","ref",4.6749589496063,1.16873973740157
"634R10BMW_9.29.11_1","ref",5.3293461672388,1.3323365418097
"634R10GNL_10.3.11_1","ref",4.23418340448001,1.05854585112
"634R10GNL_10.3.11_2","ref",3.09499499891814,0.773748749729536
"634R10UTR_9.28.11_1","ref",5.06248534873253,1.26562133718313
"634TRT001_8.26.13_1","ref",4.14685123701318,1.03671280925329
"634UTRADC_8.21.13_1","ref",6.51052781438627,1.62763195359657
"634WSN001_10.4.11_1","ref",4.39827318470215,1.09956829617554
"635CLS001_7.9.10_1","ref",5.00700327973412,1.25175081993353
"635PRN001_9.2.14_1","ref",3.63263753522506,0.908159383806264
"635PS0038_8.9.10_1","ref",4.48772492217145,1.12193123054286
"635PS0038_8.9.10_2","ref",4.21630787213939,1.05407696803485
"636PS0070_9.21.11_1","ref",4.66267012864942,1.16566753216236
"636SAG001_7.12.10_1","ref",3.96199581726167,0.990498954315417
"636SHCWES_7.30.13_1","ref",4.688818109911,1.17220452747775
"636SHCWES_7.30.13_2","ref",4.63330996836943,1.15832749209236
"639PS1279_6.11.13_1","ref",4.62601489763061,1.15650372440765
"641OWC157_7.24.13_1","ref",4.31925814386905,1.07981453596726
"705PCCPCP_5.21.13_1","ref",4.38217680356311,1.09554420089078
"719HOTCPF_4.15.14_1","ref",3.27603470945581,0.819008677363952
"719HOTCPF_5.14.13_1","ref",5.67743209353339,1.41935802338335
"719MISSCK_5.21.13_1","ref",4.78071821713262,1.19517955428316
"719NP7AZC_4.9.14_1","ref",3.74071989817327,0.935179974543318
"719NP7BNC_4.9.14_1","ref",3.90549569604006,0.976373924010015
"719NP7DPC_4.8.14_1","ref",3.25765258832704,0.81441314708176
"719NP7TWP_4.9.14_1","ref",3.85772214909499,0.964430537273748
"719TRMDSS_4.8.14_1","ref",2.00152478152944,0.500381195382361
"719TRMDSS_5.15.13_1","ref",4.7981397274067,1.19953493185167
"719WWRAEF_6.9.10_1","ref",5.09576243578403,1.27394060894601
"719WWRAEF_6.9.10_2","ref",4.79688772577543,1.19922193144386
"719WWRPUS_5.13.13_1","ref",4.70840261552186,1.17710065388047
"719WWRPUS_5.13.13_2","ref",4.12626717766637,1.03156679441659
"722ABSPPC_4.21.14_1","ref",4.17774613838611,1.04443653459653
"722ABSPPC_5.20.13_1","ref",3.46524174945283,0.866310437363207
"722NP7IDC_4.16.14_1","ref",2.7548045499696,0.688701137492401
"801BNC530_6.19.14_1","ref",4.81422264917426,1.20355566229356
"801CCCCTT_5.15.13_1","ref",4.36334025416758,1.09083506354189
"801CCWFAC_6.7.11_1","ref",2.35605267835625,0.589013169589062
"801DRC025_6.25.14_1","ref",4.3443739708715,1.08609349271788
"801DRC025_6.25.14_2","ref",3.81277061977497,0.953192654943743
"801EEWADD_6.5.12_1","ref",4.38299181724116,1.09574795431029
"801LCMFAS_5.13.13_1","ref",3.38288572245802,0.845721430614504
"801S01671_7.10.12_1","ref",5.3795716981449,1.34489292453622
"801S02567_7.10.12_1","ref",4.64960661134391,1.16240165283598
"801S03111_6.6.12_1","ref",4.14588784358653,1.03647196089663
"801S03488_5.7.14_1","ref",2.69284390953947,0.673210977384868
"801S03488_6.6.12_1","ref",4.78275303701002,1.19568825925251
"801SNP001_5.13.14_1","ref",3.13591706658317,0.783979266645792
"801SNP001_6.18.14_1","ref",3.72652811466723,0.931632028666806
"801WBC106_6.25.14_1","ref",3.86514588627998,0.966286471569996
"801WBC106_6.25.14_2","ref",5.22969940170106,1.30742485042527
"801WCC247_6.5.14_1","ref",4.96414787291283,1.24103696822821
"801WE0674_5.14.13_1","ref",4.93873359383656,1.23468339845914
"801WE1008_5.14.13_1","ref",4.32415219032914,1.08103804758228
"801WE1132_3.26.09_1","ref",4.90242126839703,1.22560531709926
"801WE1132_4.29.09_1","ref",4.06430156728117,1.01607539182029
"801WE1132_6.1.09_1","ref",5.08584191246624,1.27146047811656
"801WE1132_7.8.09_1","ref",3.64330904083072,0.910827260207681
"801WE1132_8.19.09_1","ref",4.74179912170877,1.18544978042719
"802FMCAIP_6.7.11_1","ref",4.96414787291283,1.24103696822821
"802S45233_6.12.13_1","ref",5.31434970283906,1.32858742570976
"901ATCAAS_6.5.08_1","ref",4.50966501191349,1.12741625297837
"901BELOLV_3.26.15_1","ref",5.87808689127083,1.46952172281771
"901BELOLV_3.26.15_2","ref",5.24468334526636,1.31117083631659
"901BELOLV_3.27.14_1","ref",5.10674935424109,1.27668733856027
"901BELOLV_4.4.13_1","ref",5.76950191965962,1.44237547991491
"901BELOLV_5.1.14_1","ref",5.430625070062,1.3576562675155
"901CSCADC_5.26.11_1","ref",4.9593969037914,1.23984922594785
"901DCCSMC_5.16.11_1","ref",4.02838053327719,1.0070951333193
"901NP9FLC_3.25.15_1","ref",3.92241751964696,0.980604379911741
"901NP9FLC_3.27.14_1","ref",4.51466313887204,1.12866578471801
"901NP9FLC_4.30.14_1","ref",3.54689272719874,0.886723181799686
"901NP9FLC_4.30.14_2","ref",4.72163911938519,1.1804097798463
"901S00469_5.13.09_1","ref",4.0159145741413,1.00397864353532
"901S01705_5.14.09_1","ref",5.40834188040754,1.35208547010189
"901S01849_6.1.10_1","ref",5.19804569892861,1.29951142473215
"901S02873_6.1.10_1","ref",5.20460994978754,1.30115248744689
"901S06969_5.31.12_1","ref",3.24415829926829,0.811039574817072
"901SCCA74_3.7.13_1","ref",4.76594045593237,1.19148511398309
"901SCCA74_4.1.13_1","ref",4.76485017143182,1.19121254285795
"901SCCA74_6.8.10_1","ref",5.47620353113323,1.36905088278331
"901SJSMT2_5.5.08_1","ref",3.78042106723185,0.945105266807962
"902ARO100_4.21.14_1","ref",4.67497480493455,1.16874370123364
"902ARO100_5.5.14_1","ref",3.78145906283064,0.945364765707661
"902ASTRLC_4.3.13_1","ref",5.24422406228764,1.31105601557191
"902SMSTN1_5.6.08_1","ref",3.34806903818543,0.837017259546357
"903ACPCT1_3.26.13_1","ref",4.72525282943313,1.18131320735828
"903ACPCT1_5.29.12_1","ref",3.41461162589512,0.853652906473781
"903FCPSPx_4.8.15_1","ref",5.03302762840965,1.25825690710241
"903FRC_4.8.14_1","ref",4.62228510916096,1.15557127729024
"903FRC_5.12.14_1","ref",5.91903711659034,1.47975927914759
"903NP9LWF_5.8.15_1","ref",3.59444076469025,0.898610191172562
"903NP9UAC_4.9.15_1","ref",4.23124920057493,1.05781230014373
"903SLFRCx_5.7.08_1","ref",5.58261420703839,1.3956535517596
"903WE0798_4.8.15_1","ref",4.8668566874899,1.21671417187248
"903WE0900_4.8.15_1","ref",4.43124560878978,1.10781140219745
"905BCC_4.11.14_1","ref",5.3732975720994,1.34332439302485
"905BCC_5.13.14_1","ref",4.59635122865902,1.14908780716475
"905BCC_6.11.14_1","ref",4.45102616942153,1.11275654235538
"905DGCC1x_3.25.14_1","ref",4.46140370861078,1.1153509271527
"905DGCC1x_4.3.13_1","ref",5.69462883578566,1.42365720894641
"905S02561_5.25.11_1","ref",3.65228390783926,0.913070976959814
"905SDBDN9_3.25.14_1","ref",3.61933388403125,0.904833471007813
"905SDISS2_5.8.08_1","ref",3.6165281588957,0.904132039723926
"905WE0679_3.27.15_1","ref",5.12921355997019,1.28230338999255
"907CCCR02_3.29.10_1","ref",3.70315000642894,0.925787501607236
"907CCCR02_5.5.10_1","ref",4.61252432117361,1.1531310802934
"907CCCR02_5.8.08_1","ref",2.2931410402936,0.573285260073401
"907CCCR02_6.9.10_1","ref",5.20827201865281,1.3020680046632
"907CCCR02_7.13.10_1","ref",5.55106473892885,1.38776618473221
"907CCCR02_8.24.10_1","ref",4.61898666239043,1.15474666559761
"907CONECR_5.16.12_1","ref",4.65616606583067,1.16404151645767
"907CONECR_5.31.12_1","ref",5.71628045117406,1.42907011279352
"907S03210_5.18.11_1","ref",3.96728634016139,0.991821585040347
"907S03210_5.18.11_2","ref",3.92151726692844,0.980379316732111
"907SDB035_5.22.14_1","ref",5.42161607940417,1.35540401985104
"909JQCASR_6.1.11_1","ref",4.04587783484106,1.01146945871027
"909S00282_4.6.15_1","ref",4.14617756537073,1.03654439134268
"909S00282_4.6.15_2","ref",4.71529252340946,1.17882313085237
"911COPPER_3.24.15_1","ref",3.19630148011523,0.799075370028807
"911COPPER_4.2.13_1","ref",5.49064698044105,1.37266174511026
"911KCKCRx_4.7.15_1","ref",4.09527874815591,1.02381968703898
"911KCKCRx_5.31.11_1","ref",4.37011538623771,1.09252884655943
"911KCKCRx_5.6.14_1","ref",4.12259243425754,1.03064810856439
"911LAP_4.9.14_1","ref",5.20553363650586,1.30138340912647
"911NP9ATC_3.24.14_1","ref",4.49394412604805,1.12348603151201
"911NP9ATC_4.29.14_1","ref",5.17957949217971,1.29489487304493
"911NP9ATC_4.7.15_1","ref",3.74760330702344,0.93690082675586
"911NP9ATC_4.7.15_2","ref",4.4710125704875,1.11775314262188
"911NP9UCW_3.18.15_1","ref",4.06569176002604,1.01642294000651
"911NP9UCW_3.24.14_1","ref",5.23310873152599,1.3082771828815
"911NP9UCW_4.29.14_1","ref",4.25308330573794,1.06327082643449
"911S00538_5.5.09_1","ref",5.94441273892178,1.48610318473045
"911S00858_5.31.10_1","ref",5.19821463326508,1.29955365831627
"911S01142_3.23.15_1","ref",3.87545758008748,0.968864395021869
"911S01142_5.24.11_1","ref",4.27965905206142,1.06991476301536
"911S02058_5.5.09_1","ref",5.32795422441008,1.33198855610252
"911S03354_5.5.09_1","ref",4.430595888293,1.10764897207325
"911TCCTCx_5.31.11_1","ref",6.37684508283625,1.59421127070906
"911TJIND2_5.8.08_1","ref",4.49053413555847,1.12263353388962
"911TJKC1x_3.30.15_1","ref",4.83922251175937,1.20980562793984
"911TJKTC5_5.7.08_1","ref",3.86525424979261,0.966313562448151
"911TJLCC2_4.7.15_1","ref",4.36549053141509,1.09137263285377
"911TJWIL3_5.25.11_1","ref",2.45376908403822,0.613442271009556
"911TJWIL3_5.6.08_1","ref",3.77986959240582,0.944967398101454
"911TJWIL3_5.6.08_2","ref",2.62278858715859,0.655697146789647
"MJMJ1_6.19.08_1","ref",4.48649226039705,1.12162306509926
"SASA4_10.4.07_1","ref",4.7651221375832,1.1912805343958
"SASA4_11.2.08_1","ref",4.89330549899757,1.22332637474939
"SASA4_6.6.08_1","ref",5.05152244312923,1.26288061078231
"SASA4_6.7.07_1","ref",5.33648424433331,1.33412106108333
"SCFC1_6.12.08_1","ref",4.98542615603325,1.24635653900831
"SCSS1_6.17.08_1","ref",4.40557097989981,1.10139274497495
"SGBC1_10.5.07_1","ref",4.17329580212664,1.04332395053166
"SGBC1_11.3.08_1","ref",4.05760738705559,1.0144018467639
"SGBC1_6.10.08_1","ref",4.98712406778384,1.24678101694596
"SGBC1_6.24.07_1","ref",4.52536945948893,1.13134236487223
"SGUR103_7.22.10_1","ref",3.92196142113745,0.980490355284362
"SJTC2_6.14.07_1","ref",4.19545148257681,1.0488628706442
"SMAD1_10.7.07_1","ref",3.94753801858393,0.986884504645983
"SMAD1_11.5.08_1","ref",4.38711958084609,1.09677989521152
"SMAD1_6.18.08_1","ref",3.67673988788677,0.919184971971693
"SMAD1_6.26.07_1","ref",4.28455194697712,1.07113798674428
"SMAS1_5.12.08_1","ref",3.3146021976717,0.828650549417925
"SMC00135_6.7.10_1","ref",4.92402082095651,1.23100520523913
"SMC00271_6.4.09_1","ref",4.83983956793914,1.20995989198478
"SMC00271_8.13.15_1","ref",5.21233982701144,1.30308495675286
"SMC00282_6.9.09_1","ref",3.75939941191998,0.939849852979995
"SMC00282_6.9.09_2","ref",4.79858948354111,1.19964737088528
"SMC00428_5.15.14_1","ref",3.74222110131876,0.935555275329689
"SMC00428_6.19.14_1","ref",4.18236986367104,1.04559246591776
"SMC00428_7.22.10_1","ref",2.26954415642356,0.56738603910589
"SMC00476_6.8.09_1","ref",4.51402332872764,1.12850583218191
"SMC00791_6.22.11_1","ref",3.64983318429329,0.912458296073324
"SMC00791_6.22.11_2","ref",4.63591304032512,1.15897826008128
"SMC00911_6.4.09_1","ref",3.64110214140344,0.910275535350859
"SMC01196_7.14.10_1","ref",3.78411147831091,0.946027869577728
"SMC01248_7.26.11_1","ref",3.06710956033015,0.766777390082537
"SMC01367_6.23.11_1","ref",3.25312561785309,0.813281404463274
"SMC01413_7.9.12_1","ref",5.35399366313033,1.33849841578258
"SMC01413_7.9.12_2","ref",4.81342496356496,1.20335624089124
"SMC01424_7.1.09_1","ref",5.56838809123668,1.39209702280917
"SMC01567_6.9.10_1","ref",5.29678118272722,1.3241952956818
"SMC01979_7.14.11_1","ref",4.02706348290239,1.0067658707256
"SMC02139_7.17.12_1","ref",4.7801994455387,1.19504986138467
"SMC02464_6.22.11_1","ref",2.79404794754,0.698511986885
"SMC02591_7.21.11_1","ref",4.61482994721894,1.15370748680473
"SMC02972_7.18.12_1","ref",4.62038258130229,1.15509564532557
"SMC03234_6.28.11_1","ref",4.82589131512692,1.20647282878173
"SMC03280_8.11.11_1","ref",4.09021080506995,1.02255270126749
"SMC03452_6.13.12_1","ref",4.6168120193365,1.15420300483412
"SMC04204_7.11.12_1","ref",3.56884564513647,0.892211411284116
"SMC04383_5.19.14_1","ref",4.38004082959364,1.09501020739841
"SMC04383_6.9.10_1","ref",4.16459792627479,1.0411494815687
"SMC04524_7.9.13_1","ref",4.06164056343104,1.01541014085776
"SMC04795_7.14.11_1","ref",2.36800598321527,0.592001495803818
"SMC05243_6.10.10_1","ref",3.47459185002667,0.868647962506666
"SMC05407_7.21.11_1","ref",4.71211163437141,1.17802790859285
"SMC05848_6.18.13_1","ref",3.51788162098086,0.879470405245215
"SMC06467_6.28.10_1","ref",2.82726851229069,0.706817128072673
"SMC08157_6.22.11_1","ref",4.81176583449536,1.20294145862384
"SMC09503_6.4.12_1","ref",3.3254884354853,0.831372108871326
"SMC13599_6.4.12_1","ref",4.55684027176736,1.13921006794184
"SMC18545_6.25.13_1","ref",4.37214953648881,1.0930373841222
"SMC19809_6.25.13_1","ref",5.42376823352272,1.35594205838068
"SMC29064_6.25.12_1","ref",5.75399174113184,1.43849793528296
"SMCR8_474_7.5.09_1","ref",3.92523467090975,0.981308667727437
"SQMC1_6.5.08_1","ref",3.81750584747948,0.954376461869869
"SYHC2_6.3.08_1","ref",5.69796089649267,1.42449022412317
"SYTQ1_6.3.08_1","ref",5.51802834472612,1.37950708618153
"TJKT1_6.13.07_1","ref",3.7565610761158,0.939140269028951
"VRMT3_11.4.08_1","ref",3.52035219862579,0.880088049656446
"VRMT3_6.17.07_1","ref",4.95396847596751,1.23849211899188
"VRMT3_6.17.08_1","ref",5.8585377425056,1.4646344356264
"102PS0139_8.9.10_1","int",4.70234832983914,1.17558708245979
"103FCA168_7.24.13_1","int",2.359050318639,0.589762579659751
"103PS0217_9.10.13_1","int",3.83030790717962,0.957576976794904
"103RDCBCC_7.21.11_1","int",2.74037813169103,0.685094532922757
"105PS0028_8.12.08_1","int",5.04579061941092,1.26144765485273
"105PS0028_8.26.08_1","int",5.41701876410587,1.35425469102647
"105PS0067_8.24.09_1","int",3.26703962812869,0.816759907032172
"105PS0067_8.24.09_2","int",2.73277400642138,0.683193501605344
"105PS0067_9.15.09_1","int",2.08845606113601,0.522114015284002
"105PS0069_8.18.09_1","int",3.56166405809892,0.890416014524731
"105PS0092_8.11.08_1","int",4.91296783796175,1.22824195949044
"105PS0107_9.14.09_1","int",3.10978521797267,0.777446304493167
"105PS0129_8.11.10_1","int",5.5403408376219,1.38508520940548
"105PS0129_8.11.10_2","int",5.07865184687215,1.26966296171804
"105PS0149_8.29.12_1","int",4.23413633264989,1.05853408316247
"105PS0211_8.20.13_1","int",3.58631235509143,0.896578088772859
"105PS0211_9.16.13_1","int",4.48472572981008,1.12118143245252
"105PS0231_8.29.13_1","int",3.6267155438366,0.90667888595915
"105PS0276_9.1.09_1","int",4.84222066183014,1.21055516545753
"105PS0276_9.22.09_1","int",5.02094455073586,1.25523613768397
"105PS0540_8.5.10_1","int",5.97163387412618,1.49290846853154
"105PS1148_9.18.12_1","int",3.36633360198784,0.84158340049696
"105PS1404_8.28.13_1","int",4.04961193648313,1.01240298412078
"105PS1404_8.28.13_2","int",2.84741379499359,0.711853448748397
"106FCA036_7.15.13_1","int",5.15690593976275,1.28922648494069
"106HLCACC_9.23.13_1","int",3.38966871808943,0.847417179522357
"106PS0022_9.30.08_1","int",3.25707906745955,0.814269766864887
"106PS0051_9.16.08_1","int",4.29167045407369,1.07291761351842
"106PS0051_9.16.08_2","int",6.26121015082418,1.56530253770604
"106PS0106_9.8.09_1","int",3.99338160736034,0.998345401840086
"106PS0106_9.8.09_2","int",4.34957326995341,1.08739331748835
"106PS0122_9.20.10_1","int",4.40895420660719,1.1022385516518
"106PS0142_7.19.10_1","int",4.55688766639668,1.13922191659917
"106PS0206_10.3.12_1","int",5.08979275445426,1.27244818861357
"106PTCAHC_9.2.08_1","int",5.12534750811067,1.28133687702767
"107GWCAPC_9.15.10_1","int",1.71705006699399,0.429262516748498
"107RWCBHW_8.3.11_1","int",5.12571445172652,1.28142861293163
"107RWCBHW_8.3.11_2","int",3.17381359703448,0.793453399258621
"108PS0197_8.16.12_1","int",3.50084253022649,0.875210632556624
"110PS0114_7.21.10_1","int",4.16064368423943,1.04016092105986
"110SMCATH_7.27.11_1","int",4.15987725581746,1.03996931395436
"111CE0569_10.11.10_1","int",5.10762358160598,1.27690589540149
"111FCA207_7.23.13_1","int",5.07114398538131,1.26778599634533
"111PS0008_9.29.08_1","int",3.88790214935531,0.971975537338828
"111PS0008_9.9.08_1","int",4.94406432593478,1.2360160814837
"111PS0008_9.9.08_2","int",4.35095600750713,1.08773900187678
"111PS0013_8.19.08_1","int",4.1708641973354,1.04271604933385
"111PS0095_8.27.09_1","int",4.2261020818194,1.05652552045485
"111PS0095_8.27.09_2","int",5.21755056622744,1.30438764155686
"111PS0121_7.20.10_1","int",3.68946576637094,0.922366441592734
"111PS0159_7.14.11_1","int",4.87537187260534,1.21884296815134
"111PS0169_7.25.11_1","int",4.43949436774153,1.10987359193538
"111PS0169_7.25.11_2","int",4.76841872229375,1.19210468057344
"111PS0178_8.14.12_1","int",3.48566291404266,0.871415728510666
"111PS0237_9.12.13_1","int",4.69477612390239,1.1736940309756
"112PS0157_7.12.11_1","int",5.21419421821253,1.30354855455313
"113GAR011_8.22.11_1","int",5.35401349956705,1.33850337489176
"113GAR011_9.1.10_1","int",4.63067014388441,1.1576675359711
"113GAR015_8.23.11_1","int",3.63390460548918,0.908476151372294
"113GAR015_8.31.10_1","int",3.89684525597387,0.974211313993466
"113GAR015_9.9.13_1","int",3.96464835344654,0.991162088361635
"113GAR023_7.22.14_1","int",3.80242767527456,0.950606918818641
"113GAR023_8.5.13_1","int",5.33888527849729,1.33472131962432
"113GAR030_8.26.09_1","int",5.32064366856055,1.33016091714014
"113GAR030_8.26.09_2","int",5.75982976670163,1.43995744167541
"113GAR030_8.28.12_1","int",3.90970661619448,0.977426654048619
"113GAR042_9.10.13_1","int",4.04531035567986,1.01132758891997
"113GAR062_6.30.09_1","int",5.1971278234042,1.29928195585105
"113GAR062_8.27.12_1","int",4.66350988869856,1.16587747217464
"113GAR087_6.29.10_1","int",5.90794130302739,1.47698532575685
"113GAR087_8.6.13_1","int",3.94727776039085,0.986819440097711
"113GAR087_9.11.12_1","int",5.00609866058124,1.25152466514531
"113GAR087_9.11.12_2","int",3.90779108744646,0.976947771861615
"113GAR089_6.14.10_1","int",5.29204161402052,1.32301040350513
"113GAR089_6.20.11_1","int",5.4150857601118,1.35377144002795
"113GAR089_8.5.09_1","int",4.13198077372995,1.03299519343249
"113GAR105_6.14.10_1","int",5.47591935042074,1.36897983760518
