,Type,Score,prop.spp.IndicatorClass_DOC_high,prop.spp.Trophic.I,prop.spp.BCG3,prop.spp.ZHR
SMC06288_7.8.13_1,int,0.947077289,1.016439151,1.19459071,1.194332929,0.382946365
SMC06298_7.17.12_1,int,1.15915103,1.709693834,1.268042906,1.658867382,0
SMC06794_7.18.12_1,int,0.975057539,1.29693771,1.062091854,0.663910911,0.877289679
SMC06863_7.21.11_1,int,1.155682889,2.172895221,0.798916339,1.349820764,0.30109923
SMC06904_7.8.14_1,int,0.721358425,1.160327089,0.72697132,0.62526646,0.372868829
SMC08335_5.19.14_1,int,0.684534026,1.149794099,0.396802542,0.98503374,0.206505725
SMC08335_6.11.15_1,int,0.864418222,0.936432991,1.206536347,0.484202654,0.830500897
SMC08335_7.7.10_1,int,0.943031503,2.127291248,0.427403803,1.02413269,0.193298271
SMC08655_6.21.12_1,int,0.990156573,1.071299435,0.960866441,1.004394187,0.924066228
SMC08660_6.6.13_1,int,0.418356738,0.71249536,0.409812462,0.551119131,0
SMC09162_8.1.11_1,int,0.807613137,1.226281297,1.346580744,0.472210844,0.185379664
SMC09325_6.21.12_1,int,0.904026063,2.219457262,0.370925443,0.466537261,0.559184285
SMC09325_6.21.12_2,int,0.679666093,1.108205445,0.401816875,0.43578666,0.772855391
SMC09591_6.3.10_1,int,0.499588697,1.123513091,0.238081525,0.636760173,0
SMC10146_6.28.11_1,int,0.693500448,0,1.256808694,0.652087999,0.865105101
SMC10756_6.26.13_1,int,0.918905901,1.82040333,0.615461476,0.891821911,0.347936888
SMC11343_6.4.12_1,int,0.685571301,0.730944017,0.80363375,0.950088973,0.257618464
SMC11394_6.30.11_1,int,1.191178913,1.379752919,1.388808897,1.725115071,0.271038764
SMC11430_7.12.12_1,int,0.226348327,0.739289203,0,0.166104105,0
SMC11593_6.21.12_1,int,0.975058155,2.095792488,0.89341182,0.911028314,0
SMC11727_6.9.10_1,int,0.988376311,1.089342373,0.662997844,1.067643788,1.13352124
SMC13391_6.21.12_1,int,0.658151653,0.71249536,0.409812462,1.510298793,0
SMC13402_7.18.13_1,int,0.839429017,1.182364887,1.599574702,0.575776478,0
SMC13508_6.24.15_1,int,0.68317486,1.831440258,0.380436352,0.348766127,0.172056703
SMC13508_7.12.10_1,int,0.290766551,0.849651276,0.190516622,0.122898307,0
SMC16169_6.16.15_1,int,1.028469589,1.949993659,0.609720979,1.554163716,0
SMC16446_6.21.12_1,int,0.744459651,0.728336771,1.005446956,0.78266549,0.461389387
SMC16980_7.6.11_1,int,0.545811146,0.807075368,0.247283629,0.849293446,0.279592142
SMC19945_6.25.13_1,int,1.023994931,1.219413104,0.989549021,1.041106227,0.845911373
SMC25288_6.30.11_1,int,1.35867356,1.609711738,1.388808897,2.436173605,0
SMC26288_5.12.09_1,int,0.735907548,0.956571335,0.973013183,0.67916628,0.334879394
SMC26694_7.16.13_1,int,0.923912513,2.460278138,0.670058865,0.56531305,0
SMC32718_6.3.10_1,int,0.735649956,1.207399182,1.333616353,0.401584289,0
SMC34888_6.24.10_1,int,1.026708662,1.839670558,0.462936299,1.623535281,0.180692509
SMC35697_6.10.10_1,int,0.911058115,0.966161022,1.077264595,0.612115298,0.988691543
SMC35837_6.25.12_1,int,1.161216266,2.561995063,0.402554744,1.134135257,0.546179999
SMCR8_124_6.24.09_1,int,0.697462214,0.951013183,0.368332136,1.470503539,0
SMCR8_184_7.7.09_1,int,1.169381488,1.724691148,0.347202224,2.334593814,0.271038764
SMCR8_218_6.22.09_1,int,1.39872389,1.248577321,1.885213042,0.903916017,1.557189181
SMCR8_219_7.6.09_1,int,0.848464409,2.01768842,0.247283629,0.849293446,0.279592142
SMCR8_513_6.22.09_1,int,0.666764795,0.972627119,1.035934131,0.65849793,0
SMCR8_600_6.28.09_1,int,0.92369504,1.060054072,0.406480653,1.910931761,0.317313674
SMCR8_613_6.29.09_1,int,0.61586118,0.826264404,1.330738618,0.3064417,0
SMDL1_6.26.07_1,int,1.014818006,2.406280264,0.598365324,0.9579773,0.096649136
SMRC1_10.7.07_1,int,0.845105175,0.845762712,1.441299661,0.477314176,0.616044152
SMRC1_11.5.08_1,int,0.438851135,1.114415819,0.640988722,0,0
SMRC1_6.16.08_1,int,0.364937106,0.951659544,0.367846447,0.140242435,0
SMRC1_6.5.07_1,int,1.025064735,2.435141196,0.955026428,0.440140283,0.269951034
SMRC1_7.7.10_1,int,0.413205364,0.767515278,0.451018942,0.434287236,0
SMSM2_6.12.07_1,int,0.181304805,0,0.320494361,0.154535233,0.250189628
SMST1_6.24.07_1,int,0.698700968,1.256190597,0.735692894,0.549718886,0.253201493
SQMZ1_6.5.08_1,int,1.416271662,2.579132154,0.903122818,1.33189907,0.850932608
SRSD1_5.15.08_1,int,0.974969738,0.945151777,1.123725159,0.870390794,0.96061122
SRSD2_6.17.08_1,int,0.626037873,1.379752919,0.347202224,0.506157585,0.271038764
SRSV1_6.17.08_1,int,0.480590212,0.903575693,0.793773912,0.225011244,0
SWHC1_6.12.08_1,int,0.511450009,0.992484574,0.561400671,0.280331549,0.211583243
SWJP1_6.11.08_1,int,0.891039161,0.982451635,1.949993659,0.631711351,0
SWSW2_6.11.08_1,int,1.11088158,1.851773654,1.096428077,1.324142214,0.171182377
SYCH1_6.5.08_1,int,1.131095355,1.320610628,1.160131103,0.845801859,1.197837832
SYFG1_6.6.08_1,int,1.201005418,2.245325062,0.532610893,1.624620076,0.40146564
SYHC1_7.2.07_1,int,0.751872422,0.825259374,0.753406641,0.784777515,0.644046159
SYOS1_6.6.08_1,int,1.271783721,1.220550659,0.427325815,2.217386364,1.221872048
SYSY1_7.2.07_1,int,0.616899605,0.445920472,0.807948446,0.472210844,0.741518658
TCTC1_6.20.08_1,int,1.276001291,2.428305712,0.364417979,1.48722042,0.824061051
TJPC1_6.27.07_1,int,0.807578464,1.037468927,1.104996407,1.087848522,0
TJPC2_6.10.08_1,int,1.283804048,1.885662322,0.370349039,1.867326778,1.011878051
TJPC3_6.10.08_1,int,1.219684625,1.311006187,1.508170433,1.021435758,1.038126121
VRLC1_6.18.07_1,int,0.704854908,1.614150736,0.370925443,0.275159168,0.559184285
VRVR4_6.19.07_1,int,0.754728859,0.659793835,0.775436075,0.837947867,0.745737658
105PS0188_8.26.08_1,str,0.955645012,1.789001666,0.706174016,1.327404366,0
105PS0188_8.26.08_2,str,1.164599599,1.412081494,2.15452919,1.091787712,0
106FC1183_7.24.14_1,str,1.364366665,2.460278138,1.221872048,1.775316473,0
106FC1313_7.23.14_1,str,1.147651824,1.176200237,1.284879543,1.470503539,0.659023977
106PS0078_8.26.09_1,str,1.36437476,1.51772821,0.555523559,2.661477235,0.722770036
106PS0173_8.4.11_1,str,1.064201267,1.400647636,0.773420735,1.017991956,1.064744739
106PS0186_9.26.12_1,str,1.075278026,1.883175859,1.153990267,1.263945979,0
109PS0162_7.20.11_1,str,0.667112127,0.94315357,0.251135547,1.152136311,0.322023079
110ECSLSF_7.26.11_1,str,1.076671822,1.456405859,0.308624199,2.300733884,0.240923345
110FCA102_7.25.13_1,str,1.14357315,1.352625431,2.513617389,0.708049781,0
111CR1012_8.18.14_1,str,1.253547589,2.661477235,0.865492701,1.48722042,0
111PS0057_8.18.08_1,str,0.600479467,0.605190207,0,0.852126628,0.944601033
113GAR010_6.8.09_1,str,0.765905513,0.965827043,0.555523559,1.542271448,0
113GAR010_8.27.12_1,str,1.175694835,0.867067584,2.513617389,0.745357635,0.576736734
113GAR038_6.8.09_1,str,1.337636149,2.661477235,0,1.710494861,0.978572499
113GAR038_9.10.12_1,str,0.963910053,0.897809648,0.849997236,1.017909059,1.089924269
113GAR046_6.18.12_1,str,1.240045495,1.784163257,0.431009658,1.735623325,1.00938574
113GAR046_6.8.09_1,str,1.229985792,1.144529211,1.005446956,0.819973344,1.949993659
113GAR046_9.2.14_1,str,1.214997942,1.655896014,0,1.733592217,1.470503539
113GAR061_6.19.12_1,str,1.011484545,1.126759285,0.724587808,1.033196373,1.161394713
113GAR061_7.1.09_1,str,1.251690631,1.818765211,1.010042835,1.586597175,0.591357302
113GAR061_9.3.14_1,str,0.848131726,0.64712849,0,0.795404757,1.949993659
113GAR061_9.3.14_2,str,1.135550329,1.533443199,0,1.538254578,1.470503539
113GAR084_6.28.10_1,str,1.14941457,1.061047766,1.004542188,1.24397601,1.288092318
113GAR094_7.27.10_1,str,1.325234191,1.541213367,0.709179011,2.081724974,0.96881941
113GAR094_7.27.10_2,str,1.079199581,0.826264404,1.774318157,0.800222127,0.915993636
113GAR110_6.18.12_1,str,1.26153014,2.390184744,0.798916339,1.555920248,0.30109923
113GAR110_6.30.09_1,str,0.982227612,1.049819748,1.949993659,0.929097042,0
113GAR110_9.2.14_1,str,1.185991989,1.738488677,0,2.22488764,0.780591639
113PS0084_8.18.09_1,str,1.060111852,1.193493028,1.330738618,0.800222127,0.915993636
113PS0100_8.25.09_1,str,1.164489977,2.230076675,0.546626969,1.675241002,0.206015263
113PS0132_9.15.10_1,str,0.92938768,1.211797722,0.543440856,1.033196373,0.92911577
113PS0196_8.1.12_1,str,0.925506204,1.609711738,0.694404449,1.217216118,0.180692509
114CR0903_8.26.13_1,str,0.934323521,1.470503539,1.471385789,0.795404757,0
114CR0903_9.25.13_1,str,1.049858513,2.661477235,0.522561631,1.015395186,0
114PS0149_7.10.12_1,str,0.865166206,1.016439151,1.19459071,0.866688598,0.382946365
114PS0152_7.7.11_1,str,0.983580721,1.198206482,0.877142462,1.516609185,0.342364754
114PS0152_8.18.11_1,str,0.658331053,1.359338212,0.486506591,0.787479406,0
114RR1041_10.10.11_1,str,1.137797364,2.100465381,0.266305446,1.281120936,0.903297691
114RR1041_10.25.11_1,str,0.810259836,1.005412303,0.620784498,0.818830438,0.796012107
114RR1041_10.25.11_2,str,0.923703854,1.478306699,0.496003178,1.333307308,0.387198234
114RR1041_8.2.11_1,str,1.153485885,1.248577321,0.754085217,0.708049781,1.903231221
114RR1041_9.7.11_1,str,1.370936778,2.353969823,0.480829278,1.561645234,1.087302776
114RR1310_6.2.11_1,str,0.749681204,0.887308951,0.581577056,1.156969979,0.372868829
114RR1599_10.10.11_1,str,0.965651745,1.478306699,0.238081525,1.681580875,0.46463788
114RR1599_10.25.11_1,str,0.954178646,1.317492303,0.78346516,0.772006103,0.943751019
114RR1599_6.2.11_1,str,0.962391999,1.863142073,0.294635813,1.52522458,0.166565532
114RR1599_6.27.11_1,str,0.769719976,0.94315357,0.753406641,1.060296612,0.322023079
114RR1599_8.2.11_1,str,1.122334632,1.379752919,0.520803337,2.182224128,0.406558145
114RR1599_8.2.11_2,str,0.969416628,0.971770085,1.422802296,0.699602719,0.783491412
114RR1599_9.7.11_1,str,1.153205474,2.278035313,0.44670591,1.256743578,0.631337096
114RR2678_10.11.11_1,str,0.706338772,0.987143942,0.494774511,0.920480951,0.422955686
114RR2678_10.24.11_1,str,1.029361543,1.407347977,0.333314135,2.029854443,0.346929617
114RR2678_6.29.11_1,str,0.873699726,0.960444093,1.160131103,0.974944432,0.399279277
114RR2678_8.1.11_1,str,1.078229475,1.647778876,0.576995134,1.598857641,0.489286249
114RR2678_9.13.11_1,str,0.835360791,0.60002867,0.824624184,1.282356779,0.63443353
114RR2769_6.1.11_1,str,1.078684656,1.241777627,0.555523559,2.517437437,0
114RR2899_10.11.11_1,str,0.673918043,0.87552678,0.551769671,0.508771241,0.759604479
114RR2899_10.24.11_1,str,1.01687054,2.222147513,0.369276886,1.058533493,0.417524266
114RR2899_6.1.11_1,str,0.813146547,0.839129279,0.97499683,1.438460078,0
114RR2899_6.29.11_1,str,1.050060559,1.008280979,0.640988722,2.217386364,0.333586171
114RR2899_8.1.11_1,str,0.797165034,0.767974146,0.718176397,0.878599972,0.82390962
114RR2899_9.13.11_1,str,0.932144799,1.553620083,0.34619708,1.241618535,0.587143499
202BUT850_6.4.13_1,str,0.869107978,1.152743252,0.920830339,1.009274557,0.393583764
202PS0134_5.31.11_1,str,0.889934344,1.763017618,0.308624199,1.48809556,0
202R00087_5.30.12_1,str,0.909673865,1.329503629,1.117163284,0.807537393,0.384491156
202R00284_6.15.12_1,str,1.317813155,2.594170826,0.847829584,1.66948527,0.159766939
202R00908_5.21.13_1,str,0.504495032,1.02381802,0.581577056,0.412585052,0
203PS0070_7.19.10_1,str,1.042086684,1.768592378,0.606025701,1.320642814,0.473085842
203PS0070_9.7.10_1,str,0.845151046,1.412081494,1.436352794,0.532169895,0
203R00039_5.14.12_1,str,1.001638317,1.765477367,0.865492701,1.3755832,0
204ALP040_4.10.11_1,str,0.62911201,0.939088253,1.524132975,0.053226811,0
204ALP040_6.29.11_1,str,0.455780973,1.095686141,0.490167846,0.237269904,0
204ALP105_4.10.11_1,str,0.445515504,1.157954774,0.486506591,0.137600651,0
204ALP151_4.10.11_1,str,0.966912571,2.561995063,0.483065693,0.822589526,0
204ALP151_6.29.11_1,str,0.496916045,0.876240648,0.298647678,0.42982949,0.382946365
204PS0038_6.19.08_1,str,0.567513839,0.583741619,0.427325815,1.092194838,0.166793085
204PS0094_7.14.10_1,str,0.642515929,1.005798398,1.005446956,0.558818363,0
204PS0102_6.15.11_1,str,1.003380455,2.542287409,0.17309854,0.906706873,0.391428999
204PS0102_6.15.11_2,str,0.72278399,1.170315558,0.269511319,0.760137596,0.691171488
204PS0102_8.10.11_1,str,0.838872523,1.751224858,0.480741541,0.998428877,0.125094814
204PS0118_6.15.11_1,str,1.074117769,1.377107339,2.217897696,0.701466042,0
204R00047_6.6.12_1,str,0.551184627,1.342920489,0.113507239,0.491636027,0.256674754
204R00063_6.4.13_1,str,0.465180353,0.674354803,0.441998563,0.744368048,0
204R00068_5.31.12_1,str,0.440429173,0.734384618,0.268801722,0.653612119,0.104918231
204R00084_5.24.12_1,str,0.43930113,0.993186505,0.274212806,0.301055005,0.188750204
204R00100_5.30.12_1,str,0.74133016,1.46887717,0.830872993,0.665570477,0
204R00180_5.30.12_1,str,0.703059648,1.02381802,1.163154112,0.62526646,0
204R00191_5.29.12_1,str,0.978758953,1.738488677,0.666628271,1.249721651,0.260197213
204R00200_5.31.12_1,str,0.902949298,1.470503539,1.675744926,0.465548727,0
204R00232_6.12.12_1,str,0.577459206,0.446015335,0.546626969,1.111179256,0.206015263
204R00232_6.12.12_2,str,0.6796332,0.962168763,1.069351361,0.687012675,0
204R00244_6.12.12_1,str,0.463981911,0.933362268,0.326778564,0.595786812,0
204R00303_6.14.12_1,str,0.392399764,0.453112737,0.486506591,0.462540029,0.167439697
204R00319_6.7.12_1,str,0.870106681,1.972004909,0.391921223,1.116500593,0
204R00319_6.7.12_2,str,0.463733763,0.661651101,0.676528412,0.516755537,0
204R00327_5.7.13_1,str,0.655824791,1.684582052,0.193787288,0.442374926,0.302554899
204R00334_5.8.13_1,str,1.087095077,1.305909953,1.846739306,0.772006103,0.423724947
204R00340_6.11.12_1,str,0.399915917,0.732346167,0.128221141,0.594122656,0.144973704
204R00356_5.30.12_1,str,0.305468012,1.221872048,0,0,0
204R00356_6.4.12_1,str,0.63386938,1.229779775,0.241531982,0.969891411,0.094274353
204R00367_6.12.12_1,str,0.708829266,0.956571335,0.973013183,0.570853155,0.334879394
204R00383_6.11.12_1,str,0.389528532,0.97582749,0.251779695,0.188169126,0.142337818
204R00391_6.6.12_1,str,0.483109177,0.864557439,0.552498203,0.515381066,0
204R00436_5.20.13_1,str,0.848600346,1.51772821,0.370349039,1.217216118,0.289108015
204R00447_4.2.13_1,str,0.367625885,1.470503539,0,0,0
204R00447_4.22.13_1,str,0.80775667,2.299226339,0.483065693,0.448734648,0
204R00455_6.13.12_1,str,0.798243246,1.221872048,1.339389584,0.631711351,0
204R00473_5.9.13_1,str,0.912824982,1.665799255,0.609720979,1.375779694,0
204R00473_5.9.13_2,str,0.699281179,1.213894618,0.837872463,0.745357635,0
204R00520_5.28.13_1,str,0.870884595,1.765477367,0.43274635,1.040671538,0.244643125
204R00583_6.13.12_1,str,0.466510691,1.221872048,0.502271094,0.141899624,0
204R00596_5.31.12_1,str,0.46623819,1.149794099,0.23146815,0.302998004,0.180692509
204R00623_6.3.13_1,str,0.630281077,1.263441337,0.718176397,0.292333688,0.247172886
204R00639_6.19.12_1,str,0.637924445,1.366821188,0.44670591,0.738170682,0
204R00680_5.28.13_1,str,0.755419402,1.008650346,1.227773785,0.5228643,0.262389176
204R00724_5.21.13_1,str,0.916061409,1.818765211,0.505021417,1.143339907,0.197119101
204R00807_5.21.13_1,str,0.503886161,0.699633844,1.04011754,0.27579326,0
204R00852_5.6.13_1,str,0.688654773,2.146820479,0,0.451227013,0.1565716
204R00884_5.20.13_1,str,0.232019313,0.648418079,0,0.279659172,0
204R00967_4.25.13_1,str,0.465749023,1.149794099,0.308624199,0.404577794,0
204R01316_5.22.13_1,str,0.522410057,0.600277558,1.160131103,0.329231566,0
204R01471_5.22.13_1,str,0.735112355,1.815919578,0.370925443,0.753604399,0
205PS0045_6.17.09_1,str,0.926731917,1.008650346,1.227773785,1.470503539,0
205PS0045_6.17.09_2,str,1.134191751,1.684582052,0.387574576,2.313332928,0.151277449
205PS0074_7.14.10_1,str,0.766280679,0.794051366,1.32295652,0.40173266,0.546382169
205PS0106_6.21.11_1,str,0.994690899,1.932733118,0.728835958,1.111179256,0.206015263
205PS0109_6.21.11_1,str,0.895449083,0.985595481,1.325995688,0.986824853,0.28338031
205PS0138_6.1.11_1,str,0.86495135,1.738488677,0.666628271,1.054688454,0
205PS0157_6.19.12_1,str,0.691910769,0.936432991,1.206536347,0.417048516,0.207625224
205PS0170_6.19.12_1,str,0.686380027,1.797576956,0.377669542,0.285597973,0.284675636
205PS0173_6.20.12_1,str,0.677880277,0.94315357,0.753406641,0.692937817,0.322023079
205PS0173_6.20.12_2,str,0.929864178,1.51772821,0.370349039,1.542271448,0.289108015
205PS0202_5.22.13_1,str,0.814819871,0.993186505,1.37106403,0.423153438,0.471875509
205PS0202_7.17.13_1,str,0.666919241,0.941587929,0.69239416,0.772742209,0.260952666
205PS0221_5.20.13_1,str,0.839841627,1.076098089,1.175528092,0.806271913,0.301468415
205R00026_5.14.12_1,str,0.938548734,1.529726062,0.724595947,1.499872927,0
205R00035_5.24.12_1,str,0.422343974,0.487725516,0.706954891,0.494695488,0
205R00035_5.24.12_2,str,0.76259081,1.273913081,0.814581365,0.961868794,0
205R00042_5.21.12_1,str,0.874761361,0.962168763,1.425801815,0.882542356,0.228532508
205R00067_6.3.12_1,str,0.487545506,0.663843385,0.314447298,0.971891341,0
205R00088_6.4.12_1,str,0.757948286,1.248577321,1.131127825,0.652087999,0
205R00090_5.23.12_1,str,0.102495523,0,0.17309854,0.23688355,0
205R00099_5.17.12_1,str,0.554559781,0.907785311,0.828747305,0.481706509,0
205R00115_6.5.12_1,str,0.935162067,1.478306699,0.595203813,1.550978287,0.11615947
205R00131_6.3.12_1,str,0.600297177,1.098285607,1.117163284,0.185739818,0
205R00154_5.22.12_1,str,0.312171849,0.869158089,0.266305446,0.113223859,0
205R00168_6.4.12_1,str,0.749901643,0.907785311,1.104996407,0.986824853,0
205R00174_4.23.13_1,str,0.756981418,1.731730704,0.510174697,0.786020273,0
205R00218_5.23.12_1,str,0.759555645,1.031663464,1.278110537,0.552494998,0.17595358
205R00227_6.5.12_1,str,0.686943629,2.139972567,0.419632825,0.188169126,0
205R00234_5.15.12_1,str,0.602154837,0.750799881,0.872365584,0.412585052,0.372868829
205R00241_5.21.12_1,str,0.799018897,1.498697136,0.71834943,0.979029023,0
205R00259_6.14.12_1,str,0.738733879,1.341672999,0.793773912,0.637361214,0.18212739
205R00282_5.22.12_1,str,0.952484604,1.883175859,0.576995134,1.219291091,0.130476333
205R00291_6.13.12_1,str,0.754360076,1.210380415,0.920830339,0.650079291,0.236150258
205R00346_6.14.12_1,str,1.161664699,1.717352037,0.709179011,2.081724974,0.138402773
205R00346_6.14.12_2,str,1.126628313,1.289291799,1.639315688,1.126546583,0.451359183
205R00355_6.13.12_1,str,0.916463886,2.197038502,0.576995134,0.891821911,0
205R00387_6.6.13_1,str,0.544235776,0.965729054,0.705316855,0.20442878,0.301468415
205R00419_6.11.13_1,str,1.167564547,1.645090018,0.640988722,2.217386364,0.166793085
205R00430_6.5.12_1,str,0.483578124,0.960444093,0.580065551,0.393802853,0
205R00451_6.5.13_1,str,0.993116637,2.594170826,0.423914792,0.794613991,0.159766939
205R00474_5.9.13_1,str,0.775056463,0.951013183,0.982219028,0.852126628,0.314867011
205R00535_6.20.12_1,str,0.547943187,1.134958046,0.403202583,0.653612119,0
205R00535_6.20.12_2,str,0.595625333,1.106693535,1.096851224,0.178956572,0
205R00538_5.8.13_1,str,1.055115715,2.118572841,0.649119525,1.208127369,0.244643125
205R00547_6.4.13_1,str,0.527062498,0.845762712,0.960866441,0.301620839,0
205R00554_5.29.13_1,str,1.068651519,1.552222033,1.302008341,1.4203757,0
205R00586_6.10.13_1,str,0.998737492,1.387308135,1.675744926,0.931896907,0
205R00602_6.3.13_1,str,1.110673335,2.245325062,0.710147857,1.48722042,0
205R00627_6.4.13_1,str,0.358483893,0.533991359,0.649997886,0.249946328,0
205R00666_5.9.13_1,str,0.853905003,1.58265776,0.735251769,1.097710483,0
205R00686_4.24.13_1,str,0.366680107,0.834804604,0.35073731,0.281178516,0
205R00707_6.5.13_1,str,0.980753848,2.286713543,0.65942301,0.97687884,0
205R00707_6.5.13_2,str,0.651440301,0.951013183,0.982219028,0.672528995,0
205R00714_6.10.13_1,str,1.200567597,1.717352037,0.709179011,2.237336568,0.138402773
205R00739_6.11.13_1,str,0.346764276,0.668880708,0.718176397,0,0
205R00771_6.6.13_1,str,1.125563784,2.353969823,0.721243917,1.263945979,0.163095416
205R00872_5.27.13_1,str,0.855372923,1.173327953,0.789283148,1.121523078,0.337357512
205R00878_4.24.13_1,str,0.671984481,1.360042163,0.714244576,0.427796032,0.185855152
205R00984_5.27.13_1,str,0.923912733,1.270354833,1.75368655,0.671609551,0
205R01134_5.20.13_1,str,1.002348739,2.381663586,0.407290683,1.066939119,0.153501568
205R01198_5.20.13_1,str,0.556539978,0.97761495,0.509998342,0.520561766,0.217984854
205R01390_5.23.13_1,str,0.755701322,1.68157387,0.390602502,0.848989378,0.101639536
205SAR057_5.13.09_1,str,0.766299515,1.470503539,0.942606521,0.652087999,0
205SAR060_5.13.09_1,str,1.086309018,1.955605699,0.532610893,1.555920248,0.30109923
205SAR070_5.14.09_1,str,1.022715354,1.049819748,1.05237753,1.313949114,0.674715024
205SAR080_5.14.09_1,str,1.09147207,1.281199139,0.396802542,2.37812801,0.309758587
206FCA155_7.31.13_1,str,1.042095316,1.391994986,1.222840892,0.992396131,0.561149254
206HMC030_8.8.11_1,str,1.131134142,2.661477235,0.944173855,0.918885479,0
206MIL020_8.23.11_1,str,0.817959881,1.221872048,1.227773785,0.822193689,0
