"","Type","Sums","Means"
"537TYCAML_7.16.08_1","ref",4.21588126161849,1.40529375387283
"539NDCACC_10.15.09_1","ref",3.59128363026154,1.19709454342051
"539NDCACC_10.8.09_1","ref",3.59336680030841,1.19778893343614
"539NDCACC_5.5.09_1","ref",2.57462957778392,0.858209859261308
"539NDCACC_6.15.09_1","ref",1.43493095330599,0.717465476652995
"539NDCACC_9.10.09_1","ref",3.55482071124154,1.18494023708051
"540BCA168_6.24.14_1","ref",2.87778439632536,1.43889219816268
"540CQCBBR_9.14.11_1","ref",3.47409001633817,1.15803000544606
"540GNCBTC_9.13.11_1","ref",3.79880574046461,1.26626858015487
"540MNCANF_9.29.10_1","ref",3.65393131152331,1.2179771038411
"540MNCASJ_8.24.10_1","ref",4.11225900806529,1.37075300268843
"540SDC212_6.16.14_1","ref",2.57875400596987,0.859584668656624
"540SED003_8.30.11_1","ref",3.9351535070525,1.31171783568417
"540SSJ200_6.24.14_1","ref",1.74984462916988,0.874922314584941
"552DKC268_6.23.14_1","ref",2.8747677265405,1.43738386327025
"552DRCAEF_6.25.14_1","ref",2.57186083322622,0.857286944408739
"552FCA017_7.30.13_1","ref",2.65949946577376,0.886499821924586
"552FCA017_7.9.13_1","ref",2.9922683955961,0.997422798532032
"552KRSFBC_7.14.08_1","ref",3.8405507793126,1.2801835931042
"552MFC120_7.22.13_1","ref",2.75735527095208,0.919118423650692
"552MFCAKR_6.11.08_1","ref",2.70818390569691,0.902727968565635
"552PS0028_6.18.08_1","ref",2.77582412374267,0.925274707914223
"552PS0028_6.18.08_2","ref",2.88444942450099,1.44222471225049
"552PS0072_8.30.11_1","ref",3.38064255937549,1.12688085312516
"552PS0284_8.29.11_1","ref",3.24767865064075,1.08255955021358
"553KRMAPC_8.22.11_1","ref",3.81371740494225,1.27123913498075
"553KRNAYC_10.13.11_1","ref",2.88014576440142,1.44007288220071
"553KRNAYC_6.17.14_1","ref",2.57677649015181,0.858925496717271
"553KRNAYC_6.17.14_2","ref",1.43688547264098,0.718442736320491
"553KRNAYC_8.24.11_1","ref",3.73874217780502,1.24624739260167
"554CLCALK_8.23.11_1","ref",3.72706071634582,1.24235357211527
"554FSC207_6.19.14_1","ref",2.57875400596987,0.859584668656624
"554LCCADR_6.10.08_1","ref",2.80826928617833,0.936089762059442
"554NYCGWD_8.25.11_1","ref",3.54221122522689,1.18073707507563
"554NYCGWD_8.25.11_2","ref",2.88218921634052,1.44109460817026
"554PMCABC_8.24.11_1","ref",3.40766859020942,1.13588953006981
"554PMCGWD_8.23.11_1","ref",4.10398043512134,1.36799347837378
"554SED027_8.24.11_1","ref",1.74984462916988,0.874922314584941
"555PS0064_6.17.08_1","ref",2.74146189708856,0.913820632362852
"601PS0077_8.7.12_1","ref",3.04000832689125,1.01333610896375
"601PS0077_8.7.12_2","ref",3.89483742978227,1.29827914326076
"603DDM004_7.9.13_1","ref",3.02731794104709,1.00910598034903
"603DDM005_9.13.11_1","ref",4.10476718673601,1.368255728912
"603DDM005_9.13.11_2","ref",3.94516833225572,1.31505611075191
"603FCA145_8.21.13_1","ref",3.60961941476444,1.20320647158815
"603GLS001_8.1.10_1","ref",2.58171873077665,0.860572910258882
"603GSCADC_8.25.10_1","ref",2.88169923007392,1.44084961503696
"603OHCAOR_8.24.10_1","ref",3.57572196761443,1.19190732253814
"603PS0008_7.30.08_1","ref",1.43283908629739,0.716419543148693
"603PS0045_8.29.11_1","ref",3.2843782744354,1.09479275814513
"603PS0045_8.29.11_2","ref",3.03166942708123,1.01055647569374
"603PS0056_8.31.11_1","ref",2.57097046018726,0.856990153395752
"603PS0073_9.13.11_1","ref",1.43191583943608,0.71595791971804
"603PS0075_7.31.12_1","ref",2.67009094926046,0.890030316420154
"603PS0075_8.15.12_1","ref",3.56789626963648,1.18929875654549
"603PS0076_7.23.12_1","ref",3.68667546880978,1.22889182293659
"603PS0092_7.25.12_1","ref",3.60723882286119,1.20241294095373
"603PS0109_7.29.08_1","ref",2.59657032860288,0.865523442867627
"603PS0557_8.18.10_1","ref",3.69196065506221,1.2306535516874
"603PS1056_7.24.12_1","ref",3.0772143473787,1.0257381157929
"603PS1056_8.14.12_1","ref",3.08946446871754,1.02982148957251
"603PS1488_7.10.13_1","ref",3.1458006191927,1.04860020639757
"603RCC156_7.16.13_1","ref",3.84058857946993,1.28019619315664
"603RCC156_7.16.13_2","ref",3.45206483391575,1.15068827797192
"603SPCBWC_7.22.08_1","ref",3.7114380784549,1.23714602615163
"626PS0171_5.15.08_1","ref",2.72220432197569,0.907401440658564
"626PS0619_6.3.10_1","ref",2.87474318212212,1.43737159106106
"626PS0827_6.3.10_1","ref",3.6399506031404,1.21331686771346
"626PS1195_5.23.13_1","ref",3.49885347213911,1.16628449071304
"628MRW138_5.21.14_1","ref",1.74984462916988,0.874922314584941
"630FCA097_8.22.13_1","ref",3.44823968481909,1.14941322827303
"630PS0005_7.31.08_1","ref",3.4844546129338,1.16148487097793
"630PS0005_7.31.08_2","ref",4.08586846145849,1.3619561538195
"630PS0005_8.25.14_1","ref",1.74984462916988,0.874922314584941
"630PS0005_8.25.14_2","ref",2.87848284675403,1.43924142337701
"630RBS005_8.12.14_1","ref",2.57145555263497,0.857151850878322
"630RBS005_8.7.12_1","ref",3.13851210209231,1.04617070069744
"630SED034_8.6.12_1","ref",3.27642193633387,1.09214064544462
"631DEP001_8.28.12_1","ref",3.0295587203326,1.00985290677753
"631LWK002_8.12.14_1","ref",2.56827966405598,0.856093221351992
"631PS0001_7.28.09_1","ref",3.58086697966509,1.19362232655503
"631PS0001_9.29.10_1","ref",1.74984462916988,0.874922314584941
"631PS0011_7.28.09_1","ref",2.88109211159026,1.44054605579513
"631PS0023_8.4.09_1","ref",2.54499514745685,0.848331715818949
"631PS0023_8.4.09_2","ref",3.00931272400046,1.00310424133349
"631PS0033_8.30.10_1","ref",1.74984462916988,0.874922314584941
"631PS0145_7.2.14_1","ref",3.88745119647628,1.29581706549209
"631WWK005_7.29.10_1","ref",3.33380364537015,1.11126788179005
"631WWK005_7.29.10_2","ref",3.34611100935551,1.11537033645184
"631WWK005_7.29.10_3","ref",3.48139269835519,1.16046423278506
"632CHV001_7.23.10_1","ref",2.81253803618609,0.937512678728698
"632DIX001_9.3.12_1","ref",2.83420416891428,0.944734722971426
"632ELD001_9.8.11_1","ref",3.79376493848891,1.26458831282964
"632HNCAHL_8.31.10_1","ref",2.25536122122542,0.751787073741806
"632HOS002_9.4.12_1","ref",2.94221241989295,0.98073747329765
"632MUR001_9.7.11_1","ref",3.50738013186709,1.16912671062236
"632NOB001_7.25.10_1","ref",1.43935625698603,0.719678128493015
"632NOB001_9.1.10_1","ref",3.20739189925743,1.06913063308581
"632PS0007_7.23.08_1","ref",3.48188895310342,1.16062965103447
"632PS0014_8.3.09_1","ref",2.88013603498929,0.960045344996428
"632PS0058_8.15.11_1","ref",3.26730459096013,1.08910153032004
"632SVK001_8.27.14_1","ref",1.74984462916988,0.874922314584941
"633PS0003_7.22.08_1","ref",2.88924237815372,1.44462118907686
"633PS0083_9.4.12_1","ref",3.55713632585842,1.18571210861947
"633WCR003_9.4.12_1","ref",3.48526531455109,1.16175510485036
"633WE0991_9.9.14_1","ref",1.74984462916988,0.874922314584941
"634CAT055_10.4.11_1","ref",4.32520885412079,1.44173628470693
"634CAT055_8.11.10_1","ref",4.32737952316889,1.4424598410563
"634CLD001_9.9.14_1","ref",1.43410463072387,0.717052315361935
"634EGL005_10.3.11_1","ref",4.20992098785162,1.40330699595054
"634GACALL_9.10.13_1","ref",3.9252421296927,1.3084140432309
"634GRF001_10.3.11_1","ref",2.57235591905576,0.857451973018585
"634HHCATC_10.4.11_1","ref",3.87694379095428,1.29231459698476
"634HID001_10.3.11_1","ref",3.92196175737586,1.30732058579195
"634MKC278_9.8.14_1","ref",2.8753247419978,1.4376623709989
"634PS0019_8.5.09_1","ref",2.57325667359162,0.857752224530539
"634PS0035_9.1.10_1","ref",4.10099149710623,1.36699716570208
"634PS0062_10.12.11_1","ref",3.11501363026802,1.03833787675601
"634PS0099_9.10.12_1","ref",2.87948304216569,1.43974152108284
"634R10BMW_9.29.11_1","ref",2.57239929008769,0.857466430029229
"634R10GNL_10.3.11_1","ref",1.42898746493988,0.71449373246994
"634R10GNL_10.3.11_2","ref",1.74984462916988,0.874922314584941
"634R10UTR_9.28.11_1","ref",4.07744094048818,1.35914698016273
"634TRT001_8.26.13_1","ref",3.27092425058211,1.09030808352737
"634UTRADC_8.21.13_1","ref",1.43245493360151,0.716227466800755
"634WSN001_10.4.11_1","ref",4.25883501043302,1.41961167014434
"635CLS001_7.9.10_1","ref",3.192192650627,1.06406421687567
"635PRN001_9.2.14_1","ref",2.57210294552193,0.857367648507309
"635PS0038_8.9.10_1","ref",2.81806549499746,0.939355164999154
"635PS0038_8.9.10_2","ref",3.23686531970886,1.07895510656962
"636PS0070_9.21.11_1","ref",3.6103054864759,1.20343516215863
"636SAG001_7.12.10_1","ref",3.29985450947944,1.09995150315981
"636SHCWES_7.30.13_1","ref",3.42353417144069,1.1411780571469
"636SHCWES_7.30.13_2","ref",2.92922017961102,0.976406726537006
"639PS1279_6.11.13_1","ref",2.88109420911448,1.44054710455724
"641OWC157_7.24.13_1","ref",3.41347824275269,1.13782608091756
"705PCCPCP_5.21.13_1","ref",3.02365372309224,1.00788457436408
"719HOTCPF_4.15.14_1","ref",1.74984462916988,0.874922314584941
"719HOTCPF_5.14.13_1","ref",3.12668940347138,1.04222980115713
"719MISSCK_5.21.13_1","ref",3.53557774279728,1.17852591426576
"719NP7AZC_4.9.14_1","ref",1.42851232011331,0.714256160056657
"719NP7BNC_4.9.14_1","ref",1.74984462916988,0.874922314584941
"719NP7DPC_4.8.14_1","ref",2.88061048954343,1.44030524477172
"719NP7TWP_4.9.14_1","ref",2.57846858280333,0.85948952760111
"719TRMDSS_4.8.14_1","ref",1.43006288993689,0.715031444968443
"719TRMDSS_5.15.13_1","ref",2.758105966341,0.919368655446999
"719WWRAEF_6.9.10_1","ref",3.08608142411809,1.02869380803936
"719WWRAEF_6.9.10_2","ref",3.62499253496554,1.20833084498851
"719WWRPUS_5.13.13_1","ref",3.13530552773489,1.0451018425783
"719WWRPUS_5.13.13_2","ref",3.23685969663081,1.07895323221027
"722ABSPPC_4.21.14_1","ref",2.88488629827486,1.44244314913743
"722ABSPPC_5.20.13_1","ref",1.91277069499782,0.637590231665939
"722NP7IDC_4.16.14_1","ref",1.43731664166644,0.718658320833218
"801BNC530_6.19.14_1","ref",2.72329848402967,0.907766161343225
"801CCCCTT_5.15.13_1","ref",3.42206879263134,1.14068959754378
"801CCWFAC_6.7.11_1","ref",3.58900248607947,1.19633416202649
"801DRC025_6.25.14_1","ref",3.10311130183641,1.03437043394547
"801DRC025_6.25.14_2","ref",3.45094431211435,1.15031477070478
"801EEWADD_6.5.12_1","ref",3.43125378818324,1.14375126272775
"801LCMFAS_5.13.13_1","ref",3.92420235159881,1.30806745053294
"801S01671_7.10.12_1","ref",3.34568205326124,1.11522735108708
"801S02567_7.10.12_1","ref",3.09733534844927,1.03244511614976
"801S03111_6.6.12_1","ref",3.33816828372691,1.1127227612423
"801S03488_5.7.14_1","ref",2.57358215441187,0.85786071813729
"801S03488_6.6.12_1","ref",2.2122013217079,0.7374004405693
"801SNP001_5.13.14_1","ref",3.07860682462849,1.02620227487616
"801SNP001_6.18.14_1","ref",3.55002377174055,1.18334125724685
"801WBC106_6.25.14_1","ref",3.49434949321357,1.16478316440452
"801WBC106_6.25.14_2","ref",3.25163215807557,1.08387738602519
"801WCC247_6.5.14_1","ref",1.74984462916988,0.874922314584941
"801WE0674_5.14.13_1","ref",3.02972215486911,1.00990738495637
"801WE1008_5.14.13_1","ref",3.05783326425694,1.01927775475231
"801WE1132_3.26.09_1","ref",2.97192591618724,0.990641972062415
"801WE1132_4.29.09_1","ref",1.74984462916988,0.874922314584941
"801WE1132_6.1.09_1","ref",3.79855258302881,1.26618419434294
"801WE1132_7.8.09_1","ref",4.13196380033894,1.37732126677965
"801WE1132_8.19.09_1","ref",3.68886721224128,1.22962240408043
"802FMCAIP_6.7.11_1","ref",1.74984462916988,0.874922314584941
"802S45233_6.12.13_1","ref",2.88904532960733,1.44452266480367
"901ATCAAS_6.5.08_1","ref",3.24055162294091,1.08018387431364
"901BELOLV_3.26.15_1","ref",1.43659985234024,0.718299926170122
"901BELOLV_3.26.15_2","ref",1.74984462916988,0.874922314584941
"901BELOLV_3.27.14_1","ref",2.88589138020458,1.44294569010229
"901BELOLV_4.4.13_1","ref",3.11365846489778,1.03788615496593
"901BELOLV_5.1.14_1","ref",1.43597288890039,0.717986444450197
"901CSCADC_5.26.11_1","ref",3.17202608036872,1.05734202678957
"901DCCSMC_5.16.11_1","ref",3.94903682872833,1.31634560957611
"901NP9FLC_3.25.15_1","ref",3.3351551866953,1.1117183955651
"901NP9FLC_3.27.14_1","ref",1.43935625698603,0.719678128493015
"901NP9FLC_4.30.14_1","ref",2.37540482752219,0.791801609174062
"901NP9FLC_4.30.14_2","ref",2.37732936110114,0.792443120367046
"901S00469_5.13.09_1","ref",2.57641707126001,0.858805690420004
"901S01705_5.14.09_1","ref",2.67207532459981,0.890691774866602
"901S01849_6.1.10_1","ref",2.61293198181094,0.870977327270312
"901S02873_6.1.10_1","ref",2.15402304582394,0.718007681941312
"901S06969_5.31.12_1","ref",2.23977609730235,0.746592032434117
"901SCCA74_3.7.13_1","ref",3.10805910671459,1.0360197022382
"901SCCA74_4.1.13_1","ref",2.68976072206236,0.896586907354119
"901SCCA74_6.8.10_1","ref",3.26709552559904,1.08903184186635
"901SJSMT2_5.5.08_1","ref",2.5785973918055,0.859532463935165
"902ARO100_4.21.14_1","ref",2.96879644070476,0.989598813568255
"902ARO100_5.5.14_1","ref",2.79178412063847,0.930594706879491
"902ASTRLC_4.3.13_1","ref",2.88233999363702,0.960779997879008
"902SMSTN1_5.6.08_1","ref",1.51885066707072,0.506283555690239
"903ACPCT1_3.26.13_1","ref",2.82364628933452,0.941215429778172
"903ACPCT1_5.29.12_1","ref",2.65519087486802,0.885063624956006
"903FCPSPx_4.8.15_1","ref",2.88921191584713,1.44460595792357
"903FRC_4.8.14_1","ref",3.50236666878748,1.16745555626249
"903FRC_5.12.14_1","ref",4.025079024426,1.341693008142
"903NP9LWF_5.8.15_1","ref",2.16315376606664,0.721051255355548
"903NP9UAC_4.9.15_1","ref",2.21242199285116,0.737473997617053
"903SLFRCx_5.7.08_1","ref",2.57701154908976,0.859003849696588
"903WE0798_4.8.15_1","ref",3.19899047718839,1.0663301590628
"903WE0900_4.8.15_1","ref",2.14888144072687,0.716293813575622
"905BCC_4.11.14_1","ref",2.56127166996802,0.853757223322675
"905BCC_5.13.14_1","ref",3.30161048810283,1.10053682936761
"905BCC_6.11.14_1","ref",2.8626604302094,0.954220143403132
"905DGCC1x_3.25.14_1","ref",2.39059697810481,0.796865659368271
"905DGCC1x_4.3.13_1","ref",2.62591912278742,0.875306374262473
"905S02561_5.25.11_1","ref",2.57783191147706,0.859277303825688
"905SDBDN9_3.25.14_1","ref",2.19300479304377,0.731001597681257
"905SDISS2_5.8.08_1","ref",1.70851054422589,0.569503514741963
"905WE0679_3.27.15_1","ref",2.32113178977521,0.773710596591736
"907CCCR02_3.29.10_1","ref",4.24252996761858,1.41417665587286
"907CCCR02_5.5.10_1","ref",3.08142854283116,1.02714284761039
"907CCCR02_5.8.08_1","ref",1.64646282671966,0.548820942239887
"907CCCR02_6.9.10_1","ref",2.50652205901072,0.835507353003572
"907CCCR02_7.13.10_1","ref",2.80324352182327,0.934414507274423
"907CCCR02_8.24.10_1","ref",2.47203231590765,0.824010771969215
"907CONECR_5.16.12_1","ref",2.4499246345111,0.816641544837034
"907CONECR_5.31.12_1","ref",2.16436244279585,0.721454147598618
"907S03210_5.18.11_1","ref",3.07809244597911,1.02603081532637
"907S03210_5.18.11_2","ref",3.25495263025452,1.08498421008484
"907SDB035_5.22.14_1","ref",3.16120722451711,1.0537357415057
"909JQCASR_6.1.11_1","ref",2.88924237815372,1.44462118907686
"909S00282_4.6.15_1","ref",2.58383728313927,0.861279094379757
"909S00282_4.6.15_2","ref",2.94910052727431,0.983033509091435
"911COPPER_3.24.15_1","ref",1.73004482086486,0.576681606954952
"911COPPER_4.2.13_1","ref",2.77328210758619,0.924427369195396
"911KCKCRx_4.7.15_1","ref",2.17217024527063,0.724056748423543
"911KCKCRx_5.31.11_1","ref",3.02637648051786,1.00879216017262
"911KCKCRx_5.6.14_1","ref",1.74984462916988,0.874922314584941
"911LAP_4.9.14_1","ref",3.63392696552768,1.21130898850923
"911NP9ATC_3.24.14_1","ref",2.9928609587005,0.997620319566834
"911NP9ATC_4.29.14_1","ref",2.85114224998529,0.950380749995095
"911NP9ATC_4.7.15_1","ref",2.37338330480956,0.791127768269852
"911NP9ATC_4.7.15_2","ref",2.74543964535728,0.915146548452426
"911NP9UCW_3.18.15_1","ref",2.91233318769622,0.970777729232072
"911NP9UCW_3.24.14_1","ref",2.50594440404402,0.835314801348007
"911NP9UCW_4.29.14_1","ref",2.83735382391379,0.945784607971262
"911S00538_5.5.09_1","ref",3.18519592527356,1.06173197509119
"911S00858_5.31.10_1","ref",2.57839850750576,0.859466169168586
"911S01142_3.23.15_1","ref",2.07735172129224,0.69245057376408
"911S01142_5.24.11_1","ref",1.74984462916988,0.874922314584941
"911S02058_5.5.09_1","ref",3.49370367690031,1.1645678923001
"911S03354_5.5.09_1","ref",2.70570593523338,0.901901978411126
"911TCCTCx_5.31.11_1","ref",4.03358322438662,1.34452774146221
"911TJIND2_5.8.08_1","ref",1.74984462916988,0.874922314584941
"911TJKC1x_3.30.15_1","ref",1.76120937548748,0.587069791829159
"911TJKTC5_5.7.08_1","ref",2.57875400596987,0.859584668656624
"911TJLCC2_4.7.15_1","ref",2.32589198727316,0.775297329091054
"911TJWIL3_5.25.11_1","ref",2.82172846626874,0.940576155422915
"911TJWIL3_5.6.08_1","ref",2.17328664022632,0.724428880075439
"911TJWIL3_5.6.08_2","ref",2.15355076723239,0.717850255744129
"MJMJ1_6.19.08_1","ref",2.52577555389864,0.841925184632879
"SASA4_10.4.07_1","ref",2.938808199449,0.979602733149667
"SASA4_11.2.08_1","ref",2.53467087192129,0.844890290640431
"SASA4_6.6.08_1","ref",3.05577140632535,1.01859046877512
"SASA4_6.7.07_1","ref",3.22377109631991,1.07459036543997
"SCFC1_6.12.08_1","ref",2.27392116802741,0.757973722675803
"SCSS1_6.17.08_1","ref",3.11141487620876,1.03713829206959
"SGBC1_10.5.07_1","ref",3.18008831357081,1.06002943785694
"SGBC1_11.3.08_1","ref",2.96885635719726,0.989618785732422
"SGBC1_6.10.08_1","ref",3.9164368523632,1.30547895078773
"SGBC1_6.24.07_1","ref",3.58835007943922,1.19611669314641
"SGUR103_7.22.10_1","ref",3.43323023696881,1.1444100789896
"SJTC2_6.14.07_1","ref",3.20579957156014,1.06859985718671
"SMAD1_10.7.07_1","ref",1.9814306024645,0.660476867488167
"SMAD1_11.5.08_1","ref",1.35674848824167,0.452249496080557
"SMAD1_6.18.08_1","ref",1.57803109445618,0.526010364818726
"SMAD1_6.26.07_1","ref",2.78422202441869,0.928074008139564
"SMAS1_5.12.08_1","ref",1.33726814255525,0.445756047518416
"SMC00135_6.7.10_1","ref",3.49399287185604,1.16466429061868
"SMC00271_6.4.09_1","ref",3.39091670355949,1.13030556785316
"SMC00271_8.13.15_1","ref",1.43587376437972,0.717936882189858
"SMC00282_6.9.09_1","ref",2.20390367172744,0.734634557242482
"SMC00282_6.9.09_2","ref",2.73357609853993,0.911192032846644
"SMC00428_5.15.14_1","ref",2.60211159868892,0.867370532896308
"SMC00428_6.19.14_1","ref",2.95957648520676,0.986525495068921
"SMC00428_7.22.10_1","ref",2.32320124925284,0.774400416417613
"SMC00476_6.8.09_1","ref",3.47591486809076,1.15863828936359
"SMC00791_6.22.11_1","ref",4.01130471371479,1.33710157123826
"SMC00791_6.22.11_2","ref",3.92224265094061,1.3074142169802
"SMC00911_6.4.09_1","ref",3.09733534844927,1.03244511614976
"SMC01196_7.14.10_1","ref",2.59552663350996,0.86517554450332
"SMC01248_7.26.11_1","ref",2.99150350570483,0.997167835234945
"SMC01367_6.23.11_1","ref",3.07359206330312,1.02453068776771
"SMC01413_7.9.12_1","ref",2.97551037671602,0.991836792238673
"SMC01413_7.9.12_2","ref",3.03241937490819,1.01080645830273
"SMC01424_7.1.09_1","ref",3.93935172760294,1.31311724253431
"SMC01567_6.9.10_1","ref",2.96911185424724,0.989703951415747
"SMC01979_7.14.11_1","ref",2.79814275979605,0.932714253265349
"SMC02139_7.17.12_1","ref",2.67642385407772,0.892141284692572
"SMC02464_6.22.11_1","ref",3.64913175797897,1.21637725265966
"SMC02591_7.21.11_1","ref",2.98597248736328,0.995324162454427
"SMC02972_7.18.12_1","ref",2.56409298620579,0.854697662068596
"SMC03234_6.28.11_1","ref",2.77596509548526,0.925321698495087
"SMC03280_8.11.11_1","ref",3.31976741233628,1.10658913744543
"SMC03452_6.13.12_1","ref",2.76804117569747,0.922680391899158
"SMC04204_7.11.12_1","ref",2.69218400388141,0.897394667960471
"SMC04383_5.19.14_1","ref",2.9225589676904,0.974186322563466
"SMC04383_6.9.10_1","ref",3.23278506642396,1.07759502214132
"SMC04524_7.9.13_1","ref",3.19317794717502,1.06439264905834
"SMC04795_7.14.11_1","ref",2.23975868324418,0.74658622774806
"SMC05243_6.10.10_1","ref",1.372256197347,0.457418732449002
"SMC05407_7.21.11_1","ref",2.80445499392852,0.934818331309508
"SMC05848_6.18.13_1","ref",2.07408793450128,0.691362644833761
"SMC06467_6.28.10_1","ref",1.54228777869006,0.51409592623002
"SMC08157_6.22.11_1","ref",2.23709575825655,0.745698586085518
"SMC09503_6.4.12_1","ref",3.57782509586495,1.19260836528832
"SMC13599_6.4.12_1","ref",3.5433390734165,1.18111302447217
"SMC18545_6.25.13_1","ref",2.31579748353167,0.771932494510558
"SMC19809_6.25.13_1","ref",3.80628401812586,1.26876133937529
"SMC29064_6.25.12_1","ref",3.65664857761051,1.2188828592035
"SMCR8_474_7.5.09_1","ref",3.75937834942266,1.25312611647422
"SQMC1_6.5.08_1","ref",2.54312980714921,0.847709935716403
"SYHC2_6.3.08_1","ref",2.32411351962299,0.774704506540998
"SYTQ1_6.3.08_1","ref",3.32721316499235,1.10907105499745
"TJKT1_6.13.07_1","ref",1.84948738914847,0.616495796382822
"VRMT3_11.4.08_1","ref",2.17092726638614,0.723642422128713
"VRMT3_6.17.07_1","ref",2.99368717779624,0.997895725932081
"VRMT3_6.17.08_1","ref",3.01223896672503,1.00407965557501
"102PS0139_8.9.10_1","int",3.80659990189868,1.26886663396623
"103FCA168_7.24.13_1","int",2.49384659425742,0.831282198085806
"103PS0217_9.10.13_1","int",3.6475841450596,1.21586138168653
"103RDCBCC_7.21.11_1","int",3.29777499545604,1.09925833181868
"105PS0028_8.12.08_1","int",3.35302828023582,1.11767609341194
"105PS0028_8.26.08_1","int",2.79701597924679,0.932338659748929
"105PS0067_8.24.09_1","int",2.93827014523222,0.979423381744072
"105PS0067_8.24.09_2","int",3.72119890416688,1.24039963472229
"105PS0067_9.15.09_1","int",3.0525225968568,1.0175075322856
"105PS0069_8.18.09_1","int",2.86041540357598,0.953471801191994
"105PS0092_8.11.08_1","int",3.29024839411944,1.09674946470648
"105PS0107_9.14.09_1","int",3.2853154736515,1.09510515788383
"105PS0129_8.11.10_1","int",4.10008144139162,1.36669381379721
"105PS0129_8.11.10_2","int",3.26041681944138,1.08680560648046
"105PS0149_8.29.12_1","int",3.02631123707491,1.0087704123583
"105PS0211_8.20.13_1","int",3.41029327961987,1.13676442653996
"105PS0211_9.16.13_1","int",3.4920336699485,1.16401122331617
"105PS0231_8.29.13_1","int",2.3934212953783,0.797807098459435
"105PS0276_9.1.09_1","int",3.07989516171929,1.0266317205731
"105PS0276_9.22.09_1","int",2.57516907270455,0.858389690901516
"105PS0540_8.5.10_1","int",1.43647970223711,0.718239851118555
"105PS1148_9.18.12_1","int",1.74984462916988,0.874922314584941
"105PS1404_8.28.13_1","int",3.03144583727231,1.01048194575744
"105PS1404_8.28.13_2","int",3.14470882065816,1.04823627355272
"106FCA036_7.15.13_1","int",3.42224972783196,1.14074990927732
"106HLCACC_9.23.13_1","int",2.48091913351514,0.826973044505047
"106PS0022_9.30.08_1","int",3.45893375720405,1.15297791906802
"106PS0051_9.16.08_1","int",3.26888639636402,1.08962879878801
"106PS0051_9.16.08_2","int",4.23017444525174,1.41005814841725
"106PS0106_9.8.09_1","int",3.46202001941197,1.15400667313732
"106PS0106_9.8.09_2","int",4.32859863513975,1.44286621171325
"106PS0122_9.20.10_1","int",2.89632666653507,0.965442222178356
"106PS0142_7.19.10_1","int",3.40170632594074,1.13390210864691
"106PS0206_10.3.12_1","int",3.43948162594966,1.14649387531655
"106PTCAHC_9.2.08_1","int",3.45296547816677,1.15098849272226
"107GWCAPC_9.15.10_1","int",3.69874880742447,1.23291626914149
"107RWCBHW_8.3.11_1","int",3.96474081404706,1.32158027134902
"107RWCBHW_8.3.11_2","int",2.6899438500319,0.896647950010633
"108PS0197_8.16.12_1","int",2.87912794879156,1.43956397439578
"110PS0114_7.21.10_1","int",3.53820373677328,1.17940124559109
"110SMCATH_7.27.11_1","int",3.59559263020891,1.1985308767363
"111CE0569_10.11.10_1","int",3.16823411427321,1.05607803809107
"111FCA207_7.23.13_1","int",3.2430552293673,1.0810184097891
"111PS0008_9.29.08_1","int",3.3475503834801,1.1158501278267
"111PS0008_9.9.08_1","int",2.72127469318378,0.907091564394593
"111PS0008_9.9.08_2","int",3.11453827181393,1.03817942393798
"111PS0013_8.19.08_1","int",3.15932161340949,1.05310720446983
"111PS0095_8.27.09_1","int",3.20254052000494,1.06751350666831
"111PS0095_8.27.09_2","int",3.85335796710384,1.28445265570128
"111PS0121_7.20.10_1","int",2.2716088359792,0.7572029453264
"111PS0159_7.14.11_1","int",2.38001194252736,0.793337314175788
"111PS0169_7.25.11_1","int",3.26397994512084,1.08799331504028
"111PS0169_7.25.11_2","int",3.23065727783359,1.07688575927786
"111PS0178_8.14.12_1","int",2.50340167393649,0.834467224645497
"111PS0237_9.12.13_1","int",3.96797926967202,1.32265975655734
"112PS0157_7.12.11_1","int",2.89175709099464,0.963919030331546
"113GAR011_8.22.11_1","int",3.56849988217546,1.18949996072515
"113GAR011_9.1.10_1","int",2.6805459800307,0.893515326676901
"113GAR015_8.23.11_1","int",2.45309988450279,0.817699961500931
"113GAR015_8.31.10_1","int",3.30322609921845,1.10107536640615
"113GAR015_9.9.13_1","int",3.64809303687535,1.21603101229178
"113GAR023_7.22.14_1","int",1.74984462916988,0.874922314584941
"113GAR023_8.5.13_1","int",3.58931967043978,1.19643989014659
"113GAR030_8.26.09_1","int",3.13572674097326,1.04524224699109
"113GAR030_8.26.09_2","int",3.27341938880448,1.09113979626816
"113GAR030_8.28.12_1","int",2.55506036981612,0.851686789938706
"113GAR042_9.10.13_1","int",2.54783536136198,0.849278453787326
"113GAR062_6.30.09_1","int",3.18997127763364,1.06332375921121
"113GAR062_8.27.12_1","int",2.75901351230082,0.919671170766938
"113GAR087_6.29.10_1","int",2.68045344393086,0.893484481310286
"113GAR087_8.6.13_1","int",3.06608787706328,1.02202929235443
"113GAR087_9.11.12_1","int",3.21218229562294,1.07072743187431
"113GAR087_9.11.12_2","int",3.14009862027661,1.0466995400922
"113GAR089_6.14.10_1","int",2.40972635136398,0.803242117121326
"113GAR089_6.20.11_1","int",2.84483966267183,0.948279887557276
"113GAR089_8.5.09_1","int",2.57359499854809,0.857864999516029
"113GAR105_6.14.10_1","int",2.96415190757195,0.988050635857315
