"","Type","Sums","Means"
"539NDCACC_10.15.09_1","ref",4.47075451887129,1.11768862971782
"539NDCACC_10.8.09_1","ref",4.2919577740925,1.07298944352313
"539NDCACC_5.5.09_1","ref",4.95694173448305,1.23923543362076
"539NDCACC_6.15.09_1","ref",4.13626915555402,1.03406728888851
"539NDCACC_9.10.09_1","ref",4.66776437018237,1.16694109254559
"540BCA168_6.24.14_1","ref",4.53519294804388,1.13379823701097
"540CQCBBR_9.14.11_1","ref",4.00088695843891,1.00022173960973
"540GNCBTC_9.13.11_1","ref",3.37896786110926,0.844741965277316
"540MNCANF_9.29.10_1","ref",4.44431050528836,1.11107762632209
"540MNCASJ_8.24.10_1","ref",4.48342758782529,1.12085689695632
"540SDC212_6.16.14_1","ref",3.26415484287435,0.816038710718587
"540SED003_8.30.11_1","ref",4.33726146316563,1.08431536579141
"540SSJ200_6.24.14_1","ref",4.6133007557181,1.15332518892953
"552DKC268_6.23.14_1","ref",3.87963054946863,0.969907637367158
"552DRCAEF_6.25.14_1","ref",3.95782801681293,0.989457004203232
"552FCA017_7.30.13_1","ref",4.75438885975469,1.18859721493867
"552FCA017_7.9.13_1","ref",4.24036508061645,1.06009127015411
"552KRSFBC_7.14.08_1","ref",4.00294581264968,1.00073645316242
"552MFC120_7.22.13_1","ref",3.20251094894374,0.800627737235935
"552MFCAKR_6.11.08_1","ref",3.54049978019413,0.885124945048533
"552PS0028_6.18.08_1","ref",3.14564664582832,0.786411661457079
"552PS0028_6.18.08_2","ref",3.4047966229527,0.851199155738175
"552PS0072_8.30.11_1","ref",3.772837571644,0.943209392911001
"552PS0284_8.29.11_1","ref",4.10586975879846,1.02646743969961
"553KRMAPC_8.22.11_1","ref",2.55794090714573,0.639485226786431
"553KRNAYC_10.13.11_1","ref",4.49715041437779,1.12428760359445
"553KRNAYC_6.17.14_1","ref",2.91021240179079,0.727553100447697
"553KRNAYC_6.17.14_2","ref",3.7854516708781,0.946362917719526
"553KRNAYC_8.24.11_1","ref",5.08371802051948,1.27092950512987
"554CLCALK_8.23.11_1","ref",5.01664034975761,1.2541600874394
"554FSC207_6.19.14_1","ref",3.94139020435627,0.985347551089067
"554LCCADR_6.10.08_1","ref",3.04391202304739,0.760978005761846
"554NYCGWD_8.25.11_1","ref",3.37451474728485,0.843628686821213
"554NYCGWD_8.25.11_2","ref",3.95512255049487,0.988780637623717
"554PMCABC_8.24.11_1","ref",3.84439662355369,0.961099155888422
"554PMCGWD_8.23.11_1","ref",4.53514657189768,1.13378664297442
"554SED027_8.24.11_1","ref",3.27279559108195,0.818198897770487
"555PS0064_6.17.08_1","ref",4.8508315457989,1.21270788644973
"601PS0077_8.7.12_1","ref",3.83434904762878,0.958587261907195
"601PS0077_8.7.12_2","ref",4.20099713410298,1.05024928352574
"603DDM004_7.9.13_1","ref",4.26719186732603,1.06679796683151
"603DDM005_9.13.11_1","ref",4.75213751734324,1.18803437933581
"603DDM005_9.13.11_2","ref",5.18633667355675,1.29658416838919
"603FCA145_8.21.13_1","ref",3.99423478672416,0.998558696681039
"603GLS001_8.1.10_1","ref",4.99354671529021,1.24838667882255
"603GSCADC_8.25.10_1","ref",4.85430160363498,1.21357540090874
"603OHCAOR_8.24.10_1","ref",2.4166190953336,0.604154773833399
"603PS0008_7.30.08_1","ref",3.72199378280614,0.930498445701535
"603PS0045_8.29.11_1","ref",4.47959583257638,1.1198989581441
"603PS0045_8.29.11_2","ref",4.28711017389496,1.07177754347374
"603PS0056_8.31.11_1","ref",3.57244715905681,0.893111789764203
"603PS0073_9.13.11_1","ref",4.5075890134829,1.12689725337073
"603PS0075_7.31.12_1","ref",4.47935024052902,1.11983756013225
"603PS0075_8.15.12_1","ref",3.70487469618274,0.926218674045686
"603PS0076_7.23.12_1","ref",3.94621684389193,0.986554210972982
"603PS0092_7.25.12_1","ref",3.04391202304739,0.760978005761846
"603PS0109_7.29.08_1","ref",4.64151440611295,1.16037860152824
"603PS0557_8.18.10_1","ref",4.51701632901504,1.12925408225376
"603PS1056_7.24.12_1","ref",4.22006185903398,1.05501546475849
"603PS1056_8.14.12_1","ref",3.78383025388743,0.945957563471858
"603PS1488_7.10.13_1","ref",4.47935024052902,1.11983756013225
"603RCC156_7.16.13_1","ref",4.36886335496429,1.09221583874107
"603RCC156_7.16.13_2","ref",1.9969795566138,0.49924488915345
"603SPCBWC_7.22.08_1","ref",3.9249768342061,0.981244208551524
"626PS0171_5.15.08_1","ref",4.30319158344622,1.07579789586155
"626PS0619_6.3.10_1","ref",4.82425446477639,1.2060636161941
"626PS0827_6.3.10_1","ref",4.14747998599489,1.03686999649872
"626PS1195_5.23.13_1","ref",4.13418131737301,1.03354532934325
"628MRW138_5.21.14_1","ref",4.5616602835578,1.14041507088945
"630FCA097_8.22.13_1","ref",3.94493715476678,0.986234288691694
"630PS0005_7.31.08_1","ref",4.35793631257554,1.08948407814388
"630PS0005_7.31.08_2","ref",4.28817391274648,1.07204347818662
"630PS0005_8.25.14_1","ref",4.44886253186286,1.11221563296571
"630PS0005_8.25.14_2","ref",4.57290466335259,1.14322616583815
"630RBS005_8.12.14_1","ref",3.82666059743351,0.956665149358377
"630RBS005_8.7.12_1","ref",3.83905783420864,0.959764458552161
"630SED034_8.6.12_1","ref",3.9489701917953,0.987242547948825
"631DEP001_8.28.12_1","ref",3.4047966229527,0.851199155738175
"631LWK002_8.12.14_1","ref",4.47967172292812,1.11991793073203
"631PS0001_7.28.09_1","ref",3.84298978454748,0.960747446136871
"631PS0001_9.29.10_1","ref",3.59103315088643,0.897758287721607
"631PS0011_7.28.09_1","ref",4.54729996992535,1.13682499248134
"631PS0023_8.4.09_1","ref",4.88883818007657,1.22220954501914
"631PS0023_8.4.09_2","ref",4.7912719837492,1.1978179959373
"631PS0033_8.30.10_1","ref",4.47628033993697,1.11907008498424
"631PS0145_7.2.14_1","ref",4.81773014809739,1.20443253702435
"631WWK005_7.29.10_1","ref",4.8216567709697,1.20541419274242
"631WWK005_7.29.10_2","ref",4.51771121616898,1.12942780404225
"631WWK005_7.29.10_3","ref",4.77381865676079,1.1934546641902
"632CHV001_7.23.10_1","ref",4.68773126266863,1.17193281566716
"632DIX001_9.3.12_1","ref",3.17921399137855,0.794803497844638
"632ELD001_9.8.11_1","ref",4.51771121616898,1.12942780404225
"632HNCAHL_8.31.10_1","ref",4.14500337167623,1.03625084291906
"632HOS002_9.4.12_1","ref",4.7770523173097,1.19426307932743
"632MUR001_9.7.11_1","ref",3.84721662683708,0.961804156709271
"632NOB001_7.25.10_1","ref",3.99423478672416,0.998558696681039
"632NOB001_9.1.10_1","ref",3.81372640341548,0.953431600853871
"632PS0007_7.23.08_1","ref",5.99287224322534,1.49821806080634
"632PS0014_8.3.09_1","ref",5.27644205630119,1.3191105140753
"632PS0058_8.15.11_1","ref",5.15425998897322,1.2885649972433
"632SVK001_8.27.14_1","ref",4.50878538238149,1.12719634559537
"633PS0003_7.22.08_1","ref",4.15554018588908,1.03888504647227
"633PS0083_9.4.12_1","ref",3.70219086476501,0.925547716191252
"633WCR003_9.4.12_1","ref",3.48259085247043,0.870647713117607
"633WE0991_9.9.14_1","ref",3.83280419454108,0.958201048635271
"634CAT055_10.4.11_1","ref",4.16811151524863,1.04202787881216
"634CAT055_8.11.10_1","ref",3.83434904762878,0.958587261907195
"634CLD001_9.9.14_1","ref",5.04642330653284,1.26160582663321
"634EGL005_10.3.11_1","ref",3.94957428928641,0.987393572321602
"634GACALL_9.10.13_1","ref",4.17402095588085,1.04350523897021
"634GRF001_10.3.11_1","ref",4.55505088371464,1.13876272092866
"634HHCATC_10.4.11_1","ref",4.88694043873745,1.22173510968436
"634HID001_10.3.11_1","ref",5.1415971869913,1.28539929674783
"634MKC278_9.8.14_1","ref",3.76717812736117,0.941794531840293
"634PS0019_8.5.09_1","ref",3.6278298049254,0.906957451231349
"634PS0035_9.1.10_1","ref",4.48554296675108,1.12138574168777
"634PS0062_10.12.11_1","ref",3.81372640341548,0.953431600853871
"634PS0099_9.10.12_1","ref",4.39080055768111,1.09770013942028
"634R10BMW_9.29.11_1","ref",4.27524954725137,1.06881238681284
"634R10GNL_10.3.11_1","ref",3.8165848065928,0.9541462016482
"634R10GNL_10.3.11_2","ref",3.90190693852081,0.975476734630202
"634R10UTR_9.28.11_1","ref",4.58253689070444,1.14563422267611
"634TRT001_8.26.13_1","ref",4.52506143201908,1.13126535800477
"634UTRADC_8.21.13_1","ref",4.64716424988669,1.16179106247167
"634WSN001_10.4.11_1","ref",4.81032021873056,1.20258005468264
"635CLS001_7.9.10_1","ref",4.76610059363609,1.19152514840902
"635PRN001_9.2.14_1","ref",3.92607640056953,0.981519100142384
"635PS0038_8.9.10_1","ref",4.93821679215199,1.234554198038
"635PS0038_8.9.10_2","ref",4.85541463703369,1.21385365925842
"636PS0070_9.21.11_1","ref",3.39234916764903,0.848087291912258
"636SAG001_7.12.10_1","ref",4.3169639807295,1.07924099518238
"636SHCWES_7.30.13_1","ref",3.09997087096733,0.774992717741833
"636SHCWES_7.30.13_2","ref",3.33637006370876,0.834092515927191
"639PS1279_6.11.13_1","ref",4.7440874106187,1.18602185265468
"641OWC157_7.24.13_1","ref",4.16302997977543,1.04075749494386
"705PCCPCP_5.21.13_1","ref",4.70724807748511,1.17681201937128
"719HOTCPF_4.15.14_1","ref",4.11948295174259,1.02987073793565
"719HOTCPF_5.14.13_1","ref",4.73869378172393,1.18467344543098
"719MISSCK_5.21.13_1","ref",3.98371289812448,0.995928224531121
"719NP7AZC_4.9.14_1","ref",3.75120222261017,0.937800555652543
"719NP7BNC_4.9.14_1","ref",4.53338780629999,1.133346951575
"719NP7DPC_4.8.14_1","ref",2.35923745120998,0.589809362802496
"719NP7TWP_4.9.14_1","ref",4.25523648730722,1.06380912182681
"719TRMDSS_4.8.14_1","ref",4.85165917256728,1.21291479314182
"719TRMDSS_5.15.13_1","ref",2.68393864556936,0.67098466139234
"719WWRAEF_6.9.10_1","ref",4.00294581264968,1.00073645316242
"719WWRAEF_6.9.10_2","ref",3.93006444505871,0.982516111264678
"719WWRPUS_5.13.13_1","ref",3.52265979226766,0.880664948066915
"719WWRPUS_5.13.13_2","ref",4.19040803047565,1.04760200761891
"722ABSPPC_4.21.14_1","ref",4.37043050611589,1.09260762652897
"722ABSPPC_5.20.13_1","ref",4.51976620435079,1.1299415510877
"722NP7IDC_4.16.14_1","ref",4.16571532565281,1.0414288314132
"801BNC530_6.19.14_1","ref",4.78357993221126,1.19589498305281
"801CCCCTT_5.15.13_1","ref",4.78546529983915,1.19636632495979
"801CCWFAC_6.7.11_1","ref",3.38391958272312,0.84597989568078
"801DRC025_6.25.14_1","ref",3.92941550007701,0.982353875019252
"801DRC025_6.25.14_2","ref",4.14500337167623,1.03625084291906
"801EEWADD_6.5.12_1","ref",4.51701632901504,1.12925408225376
"801LCMFAS_5.13.13_1","ref",4.19738399529448,1.04934599882362
"801S01671_7.10.12_1","ref",5.33083253790297,1.33270813447574
"801S02567_7.10.12_1","ref",4.47075451887129,1.11768862971782
"801S03111_6.6.12_1","ref",4.52858417999304,1.13214604499826
"801S03488_5.7.14_1","ref",4.66613951660059,1.16653487915015
"801S03488_6.6.12_1","ref",5.1795875357263,1.29489688393157
"801SNP001_5.13.14_1","ref",4.21015360111524,1.05253840027881
"801SNP001_6.18.14_1","ref",3.98722857782005,0.996807144455012
"801WBC106_6.25.14_1","ref",2.88171549789837,0.720428874474593
"801WBC106_6.25.14_2","ref",4.33621721355697,1.08405430338924
"801WCC247_6.5.14_1","ref",4.64397032658659,1.16099258164665
"801WE0674_5.14.13_1","ref",3.70487469618274,0.926218674045686
"801WE1008_5.14.13_1","ref",4.0157739847386,1.00394349618465
"801WE1132_3.26.09_1","ref",2.2933308593584,0.573332714839599
"801WE1132_4.29.09_1","ref",3.71449821542961,0.928624553857402
"801WE1132_6.1.09_1","ref",4.60310195910977,1.15077548977744
"801WE1132_7.8.09_1","ref",4.52506143201908,1.13126535800477
"801WE1132_8.19.09_1","ref",4.15053942855377,1.03763485713844
"802FMCAIP_6.7.11_1","ref",5.47287415525204,1.36821853881301
"802S45233_6.12.13_1","ref",4.64988534168766,1.16247133542191
"901ATCAAS_6.5.08_1","ref",4.75279485219822,1.18819871304955
"901BELOLV_3.26.15_1","ref",4.66398740307439,1.1659968507686
"901BELOLV_3.26.15_2","ref",4.81118804641989,1.20279701160497
"901BELOLV_3.27.14_1","ref",4.43428491005553,1.10857122751388
"901BELOLV_4.4.13_1","ref",3.97939630993285,0.994849077483212
"901BELOLV_5.1.14_1","ref",4.16100638476614,1.04025159619154
"901CSCADC_5.26.11_1","ref",4.45033608414704,1.11258402103676
"901DCCSMC_5.16.11_1","ref",4.15398832764626,1.03849708191156
"901NP9FLC_3.25.15_1","ref",4.11390849747586,1.02847712436896
"901NP9FLC_3.27.14_1","ref",5.14340532607904,1.28585133151976
"901NP9FLC_4.30.14_1","ref",4.93692358505484,1.23423089626371
"901NP9FLC_4.30.14_2","ref",4.4676878492879,1.11692196232197
"901S00469_5.13.09_1","ref",3.85695922809742,0.964239807024356
"901S01705_5.14.09_1","ref",4.67513946551716,1.16878486637929
"901S01849_6.1.10_1","ref",5.19791009068308,1.29947752267077
"901S02873_6.1.10_1","ref",4.81612428686009,1.20403107171502
"901S06969_5.31.12_1","ref",3.85394381158692,0.963485952896731
"901SCCA74_3.7.13_1","ref",3.35247511827091,0.838118779567729
"901SCCA74_4.1.13_1","ref",4.38661157106597,1.09665289276649
"901SCCA74_6.8.10_1","ref",4.45530788747056,1.11382697186764
"901SJSMT2_5.5.08_1","ref",3.63470267339311,0.908675668348278
"902ARO100_4.21.14_1","ref",2.71482832174251,0.678707080435629
"902ARO100_5.5.14_1","ref",4.19040803047565,1.04760200761891
"902ASTRLC_4.3.13_1","ref",4.96619956546553,1.24154989136638
"902SMSTN1_5.6.08_1","ref",4.30072317879543,1.07518079469886
"903ACPCT1_3.26.13_1","ref",4.73405495200003,1.18351373800001
"903ACPCT1_5.29.12_1","ref",3.16957872348639,0.792394680871597
"903FCPSPx_4.8.15_1","ref",4.48471183874488,1.12117795968622
"903FRC_4.8.14_1","ref",3.88103509628499,0.970258774071248
"903FRC_5.12.14_1","ref",5.03888850572588,1.25972212643147
"903NP9LWF_5.8.15_1","ref",3.75438682763716,0.938596706909289
"903NP9UAC_4.9.15_1","ref",3.86181891906192,0.96545472976548
"903SLFRCx_5.7.08_1","ref",3.84278519310603,0.960696298276508
"903WE0798_4.8.15_1","ref",4.04429588742863,1.01107397185716
"903WE0900_4.8.15_1","ref",4.56034408851718,1.14008602212929
"905BCC_4.11.14_1","ref",4.86309828309171,1.21577457077293
"905BCC_5.13.14_1","ref",3.78128093655452,0.94532023413863
"905BCC_6.11.14_1","ref",4.00019245811743,1.00004811452936
"905DGCC1x_3.25.14_1","ref",4.77334944363751,1.19333736090938
"905DGCC1x_4.3.13_1","ref",4.8742245041675,1.21855612604187
"905S02561_5.25.11_1","ref",4.88883818007657,1.22220954501914
"905SDBDN9_3.25.14_1","ref",3.64633345614472,0.91158336403618
"905SDISS2_5.8.08_1","ref",4.66776437018237,1.16694109254559
"905WE0679_3.27.15_1","ref",3.5472242567322,0.88680606418305
"907CCCR02_3.29.10_1","ref",2.58205140242654,0.645512850606634
"907CCCR02_5.5.10_1","ref",3.7530739048811,0.938268476220274
"907CCCR02_5.8.08_1","ref",2.46527331866782,0.616318329666956
"907CCCR02_6.9.10_1","ref",4.64420762083836,1.16105190520959
"907CCCR02_7.13.10_1","ref",4.05996389500187,1.01499097375047
"907CCCR02_8.24.10_1","ref",4.45054356662513,1.11263589165628
"907CONECR_5.16.12_1","ref",4.88601312963602,1.22150328240901
"907CONECR_5.31.12_1","ref",4.7440874106187,1.18602185265468
"907S03210_5.18.11_1","ref",4.23404003357309,1.05851000839327
"907S03210_5.18.11_2","ref",4.25039166593322,1.0625979164833
"907SDB035_5.22.14_1","ref",5.99287224322534,1.49821806080634
"909JQCASR_6.1.11_1","ref",3.10471854972265,0.776179637430663
"909S00282_4.6.15_1","ref",3.3091006834243,0.827275170856074
"909S00282_4.6.15_2","ref",3.45387771791842,0.863469429479604
"911COPPER_3.24.15_1","ref",3.00545642790376,0.751364106975939
"911COPPER_4.2.13_1","ref",4.21485151544828,1.05371287886207
"911KCKCRx_4.7.15_1","ref",4.24277792787857,1.06069448196964
"911KCKCRx_5.31.11_1","ref",3.97412963083797,0.993532407709491
"911KCKCRx_5.6.14_1","ref",5.10183373124448,1.27545843281112
"911LAP_4.9.14_1","ref",4.16207672016424,1.04051918004106
"911NP9ATC_3.24.14_1","ref",4.65593926516389,1.16398481629097
"911NP9ATC_4.29.14_1","ref",4.91287788816674,1.22821947204169
"911NP9ATC_4.7.15_1","ref",4.32745348781879,1.0818633719547
"911NP9ATC_4.7.15_2","ref",4.24613528832864,1.06153382208216
"911NP9UCW_3.18.15_1","ref",2.77536780597733,0.693841951494333
"911NP9UCW_3.24.14_1","ref",4.03191245840773,1.00797811460193
"911NP9UCW_4.29.14_1","ref",4.02999760754533,1.00749940188633
"911S00538_5.5.09_1","ref",4.90478245708489,1.22619561427122
"911S00858_5.31.10_1","ref",4.16190499404684,1.04047624851171
"911S01142_3.23.15_1","ref",3.98179708055017,0.995449270137542
"911S01142_5.24.11_1","ref",4.47935024052902,1.11983756013225
"911S02058_5.5.09_1","ref",4.90395596146123,1.22598899036531
"911S03354_5.5.09_1","ref",4.58189316477864,1.14547329119466
"911TCCTCx_5.31.11_1","ref",5.1795875357263,1.29489688393157
"911TJIND2_5.8.08_1","ref",3.79868039189116,0.94967009797279
"911TJKC1x_3.30.15_1","ref",3.40210424686799,0.850526061716997
"911TJKTC5_5.7.08_1","ref",2.81563329222715,0.703908323056788
"911TJLCC2_4.7.15_1","ref",4.57924642917405,1.14481160729351
"911TJWIL3_5.25.11_1","ref",2.2376442987373,0.559411074684325
"911TJWIL3_5.6.08_1","ref",4.67504473412547,1.16876118353137
"911TJWIL3_5.6.08_2","ref",4.71296503871034,1.17824125967759
"MJMJ1_6.19.08_1","ref",3.14078426756989,0.785196066892471
"SASA4_10.4.07_1","ref",4.9001561066051,1.22503902665127
"SASA4_11.2.08_1","ref",5.44898073549589,1.36224518387397
"SASA4_6.6.08_1","ref",5.35128134113461,1.33782033528365
"SASA4_6.7.07_1","ref",4.38987451176282,1.09746862794071
"SCFC1_6.12.08_1","ref",4.21062416733798,1.0526560418345
"SCSS1_6.17.08_1","ref",2.71030037329559,0.677575093323898
"SGBC1_10.5.07_1","ref",3.66813718920596,0.917034297301489
"SGBC1_11.3.08_1","ref",3.10812987467631,0.777032468669078
"SGBC1_6.10.08_1","ref",3.41121826154766,0.852804565386915
"SGBC1_6.24.07_1","ref",2.65186793679333,0.662966984198334
"SGUR103_7.22.10_1","ref",4.00904651861233,1.00226162965308
"SJTC2_6.14.07_1","ref",4.48780105765541,1.12195026441385
"SMAD1_10.7.07_1","ref",4.74574851881508,1.18643712970377
"SMAD1_11.5.08_1","ref",3.70487469618274,0.926218674045686
"SMAD1_6.18.08_1","ref",3.20251094894374,0.800627737235935
"SMAD1_6.26.07_1","ref",4.31783511322085,1.07945877830521
"SMAS1_5.12.08_1","ref",4.10927339920612,1.02731834980153
"SMC00135_6.7.10_1","ref",5.54375861176182,1.38593965294046
"SMC00271_6.4.09_1","ref",4.88993335997407,1.22248333999352
"SMC00271_8.13.15_1","ref",5.99287224322534,1.49821806080634
"SMC00282_6.9.09_1","ref",4.67640315970337,1.16910078992584
"SMC00282_6.9.09_2","ref",4.27686979175332,1.06921744793833
"SMC00428_5.15.14_1","ref",2.06313163993552,0.51578290998388
"SMC00428_6.19.14_1","ref",2.37275617120311,0.593189042800778
"SMC00428_7.22.10_1","ref",3.16957872348639,0.792394680871597
"SMC00476_6.8.09_1","ref",4.60310195910977,1.15077548977744
"SMC00791_6.22.11_1","ref",3.35126019568383,0.837815048920958
"SMC00791_6.22.11_2","ref",3.97412963083797,0.993532407709491
"SMC00911_6.4.09_1","ref",3.28714779058434,0.821786947646085
"SMC01196_7.14.10_1","ref",3.74782003907741,0.936955009769352
"SMC01248_7.26.11_1","ref",2.69392659956163,0.673481649890409
"SMC01367_6.23.11_1","ref",3.72199378280614,0.930498445701535
"SMC01413_7.9.12_1","ref",4.71871608623543,1.17967902155886
"SMC01413_7.9.12_2","ref",4.68251505901137,1.17062876475284
"SMC01424_7.1.09_1","ref",3.9485095720368,0.9871273930092
"SMC01567_6.9.10_1","ref",4.4619102589413,1.11547756473533
"SMC01979_7.14.11_1","ref",3.74974288635444,0.937435721588611
"SMC02139_7.17.12_1","ref",3.76434075631387,0.941085189078469
"SMC02464_6.22.11_1","ref",4.19435529742136,1.04858882435534
"SMC02591_7.21.11_1","ref",4.13973649852316,1.03493412463079
"SMC02972_7.18.12_1","ref",4.74390657845985,1.18597664461496
"SMC03234_6.28.11_1","ref",3.94221701681386,0.985554254203466
"SMC03280_8.11.11_1","ref",4.56078441528575,1.14019610382144
"SMC03452_6.13.12_1","ref",1.36187207371522,0.340468018428804
"SMC04204_7.11.12_1","ref",4.55367487130229,1.13841871782557
"SMC04383_5.19.14_1","ref",2.80911230862302,0.702278077155754
"SMC04383_6.9.10_1","ref",2.8888667100535,0.722216677513374
"SMC04524_7.9.13_1","ref",3.14809111516965,0.787022778792413
"SMC04795_7.14.11_1","ref",1.84517642038458,0.461294105096146
"SMC05243_6.10.10_1","ref",4.6455313488348,1.1613828372087
"SMC05407_7.21.11_1","ref",4.45487000473068,1.11371750118267
"SMC05848_6.18.13_1","ref",3.37065032630629,0.842662581576572
"SMC06467_6.28.10_1","ref",4.66776437018237,1.16694109254559
"SMC08157_6.22.11_1","ref",4.00163959101166,1.00040989775292
"SMC09503_6.4.12_1","ref",3.0668170128892,0.7667042532223
"SMC13599_6.4.12_1","ref",2.91243976626407,0.728109941566018
"SMC18545_6.25.13_1","ref",3.86115095610825,0.965287739027063
"SMC19809_6.25.13_1","ref",3.95588942872023,0.988972357180058
"SMC29064_6.25.12_1","ref",4.34317305799033,1.08579326449758
"SMCR8_474_7.5.09_1","ref",3.90643817906422,0.976609544766055
"SQMC1_6.5.08_1","ref",3.63409411241192,0.908523528102979
"SYHC2_6.3.08_1","ref",4.51691065479387,1.12922766369847
"SYTQ1_6.3.08_1","ref",4.36285739743727,1.09071434935932
"TJKT1_6.13.07_1","ref",4.73405495200003,1.18351373800001
"VRMT3_11.4.08_1","ref",4.39186049752829,1.09796512438207
"VRMT3_6.17.07_1","ref",4.43648707514916,1.10912176878729
"VRMT3_6.17.08_1","ref",4.70283288096781,1.17570822024195
"102PS0139_8.9.10_1","int",4.16571532565281,1.0414288314132
"103FCA168_7.24.13_1","int",3.94734235493292,0.98683558873323
"103PS0217_9.10.13_1","int",3.68945089487874,0.922362723719686
"103RDCBCC_7.21.11_1","int",4.23404003357309,1.05851000839327
"105PS0028_8.12.08_1","int",5.26601325125583,1.31650331281396
"105PS0028_8.26.08_1","int",4.43460104571923,1.10865026142981
"105PS0067_8.24.09_1","int",4.15398832764626,1.03849708191156
"105PS0067_8.24.09_2","int",2.90501245546356,0.72625311386589
"105PS0067_9.15.09_1","int",4.28852236827375,1.07213059206844
"105PS0069_8.18.09_1","int",3.59103315088643,0.897758287721607
"105PS0092_8.11.08_1","int",4.68625250841848,1.17156312710462
"105PS0107_9.14.09_1","int",3.83001461372282,0.957503653430706
"105PS0129_8.11.10_1","int",4.49778509533618,1.12444627383405
"105PS0129_8.11.10_2","int",4.53314095407382,1.13328523851846
"105PS0149_8.29.12_1","int",4.02510420892446,1.00627605223111
"105PS0211_8.20.13_1","int",4.10931657709624,1.02732914427406
"105PS0211_9.16.13_1","int",4.78503076640474,1.19625769160119
"105PS0231_8.29.13_1","int",4.68396865806598,1.1709921645165
"105PS0276_9.1.09_1","int",4.75694794232237,1.18923698558059
"105PS0276_9.22.09_1","int",4.93254134012759,1.2331353350319
"105PS0540_8.5.10_1","int",4.8224819856437,1.20562049641092
"105PS1148_9.18.12_1","int",4.3627323354196,1.0906830838549
"105PS1404_8.28.13_1","int",3.40170501836698,0.850426254591746
"105PS1404_8.28.13_2","int",3.44050974372789,0.860127435931971
"106FCA036_7.15.13_1","int",4.66253366231356,1.16563341557839
"106HLCACC_9.23.13_1","int",4.74095253400898,1.18523813350225
"106PS0022_9.30.08_1","int",4.75213751734324,1.18803437933581
"106PS0051_9.16.08_1","int",4.66035589091745,1.16508897272936
"106PS0051_9.16.08_2","int",4.19269604132211,1.04817401033053
"106PS0106_9.8.09_1","int",4.30420325851608,1.07605081462902
"106PS0106_9.8.09_2","int",4.56404056668068,1.14101014167017
"106PS0122_9.20.10_1","int",3.83280078272095,0.958200195680239
"106PS0142_7.19.10_1","int",3.53683169227782,0.884207923069455
"106PS0206_10.3.12_1","int",4.45680905719313,1.11420226429828
"106PTCAHC_9.2.08_1","int",4.56712073786359,1.1417801844659
"107GWCAPC_9.15.10_1","int",3.44050974372789,0.860127435931971
"107RWCBHW_8.3.11_1","int",3.86684769630827,0.966711924077069
"107RWCBHW_8.3.11_2","int",3.90908811235571,0.977272028088927
"108PS0197_8.16.12_1","int",3.4047966229527,0.851199155738175
"110PS0114_7.21.10_1","int",4.88883818007657,1.22220954501914
"110SMCATH_7.27.11_1","int",4.87709753137295,1.21927438284324
"111CE0569_10.11.10_1","int",2.41447046669125,0.603617616672813
"111FCA207_7.23.13_1","int",3.94493715476678,0.986234288691694
"111PS0008_9.29.08_1","int",4.81552130299446,1.20388032574861
"111PS0008_9.9.08_1","int",4.75677473909036,1.18919368477259
"111PS0008_9.9.08_2","int",4.85680852793475,1.21420213198369
"111PS0013_8.19.08_1","int",4.60310195910977,1.15077548977744
"111PS0095_8.27.09_1","int",4.83912948914359,1.2097823722859
"111PS0095_8.27.09_2","int",4.73405495200003,1.18351373800001
"111PS0121_7.20.10_1","int",4.28334978503089,1.07083744625772
"111PS0159_7.14.11_1","int",3.74396250484718,0.935990626211796
"111PS0169_7.25.11_1","int",3.83434904762878,0.958587261907195
"111PS0169_7.25.11_2","int",4.51771121616898,1.12942780404225
"111PS0178_8.14.12_1","int",3.17288559586926,0.793221398967316
"111PS0237_9.12.13_1","int",4.05347662616244,1.01336915654061
"112PS0157_7.12.11_1","int",4.38273584165587,1.09568396041397
"113GAR011_8.22.11_1","int",3.99423478672416,0.998558696681039
"113GAR011_9.1.10_1","int",3.41287854886318,0.853219637215796
"113GAR015_8.23.11_1","int",2.70668361970901,0.676670904927254
"113GAR015_8.31.10_1","int",3.43379052805901,0.858447632014752
"113GAR015_9.9.13_1","int",2.59518616728837,0.648796541822092
"113GAR023_7.22.14_1","int",4.46548210606076,1.11637052651519
"113GAR023_8.5.13_1","int",4.56020741125798,1.1400518528145
"113GAR030_8.26.09_1","int",4.88114004323471,1.22028501080868
"113GAR030_8.26.09_2","int",5.26801456936997,1.31700364234249
"113GAR030_8.28.12_1","int",4.21320242697152,1.05330060674288
"113GAR042_9.10.13_1","int",2.87640860793814,0.719102151984536
"113GAR062_6.30.09_1","int",4.84224426494619,1.21056106623655
"113GAR062_8.27.12_1","int",3.94492932982269,0.986232332455673
"113GAR087_6.29.10_1","int",4.96685452336269,1.24171363084067
"113GAR087_8.6.13_1","int",3.19860040559458,0.799650101398645
"113GAR087_9.11.12_1","int",3.51642556764954,0.879106391912384
"113GAR087_9.11.12_2","int",3.58896559321381,0.897241398303453
"113GAR089_6.14.10_1","int",4.47075451887129,1.11768862971782
"113GAR089_6.20.11_1","int",5.05221559057328,1.26305389764332
"113GAR089_8.5.09_1","int",4.43799750924288,1.10949937731072
"113GAR105_6.14.10_1","int",4.5905477652574,1.14763694131435
