"","prop.spp.IndicatorClass_DOC_high","prop.spp.Trophic.I","prop.spp.ZHR","prop.spp.BCG3","hybri.pMMI"
"526PS0948_7/12/11_2",0.607258097429851,0.442162497396342,0.0763079485588231,0.828509487743994,0.488559507782252
"526PS1036_7/13/11_1",0.653188891708182,0.466280451799779,0,1,0.52986733587699
"526PS1100_8/21/12_1",0.643165532756138,0.975641162733231,0.0962143699219944,1,0.678755266352841
"526PS1144_8/22/12_1",0.661070507294404,0.887726244772653,0.0680901694832577,1,0.654221730387579
"526PS1420_6/25/13_1",0.617721621570181,0.887726244772653,0.204270508449773,0.832503950754827,0.635555581386858
"526PS1496_8/19/14_1",0.574870998900259,0.589549996528456,0.050871965705882,1,0.553823240283649
"526PSCBBL_8/27/08_1",0.462904172555098,0.732726424256794,0.126453171897479,1,0.580520942177343
"526PSCBBL_9/23/08_1",0.503156709299019,0.686931022740745,0,1,0.547521933009941
"526PSCBLK_8/21/12_1",0.601958390397736,1,0,0.953608806583238,0.638891799245244
"526WER123_8/21/12_1",0.633977453716764,0.961703431837044,0.110646525410294,0.731144451854961,0.609367965704766
"526WTCACT_6/24/13_1",0.614969311365468,0.712372912471884,0.49176233515686,1,0.704776139748553
"527PS0388_9/2/09_1",0.587016160848856,0.667849605442394,0.461027189209558,1,0.678973238875202
"527PS0388_9/2/09_2",0.535358738694157,0.897589869714574,0.35406888131294,1,0.696754372430418
"527PS1156_8/21/12_1",0.607258097429851,0.663243746094513,0,1,0.567625460881091
"527PS1156_8/21/12_2",0.626150571572113,0.712372912471884,0.614702918946076,1,0.738306600747518
"527PS1412_6/25/13_1",0.632171250144922,1,0,0.755277665878737,0.596862229005915
"531CR1047_6/9/14_1",0.704419393018627,0.466280451799779,0,0.816707665211992,0.496851877507599
"531PS0169_6/11/09_1",0.613526568112998,0.827271769322187,0,0.579338750737651,0.505034272043209
"531PS0169_7/6/09_1",0.656662146034313,0.543335272224319,0,0.747096915362203,0.486773583405209
"531PS0365_9/16/10_1",0.598091937468646,0.846782895957144,0.0835068116304103,0.713386049082749,0.560441923534737
"531PS0365_9/16/10_2",0.596047178708069,0.24659062354796,0.0851127118540719,0.875943735997625,0.450923562526931
"531PS0381_7/12/10_1",0.570244270538889,0.305302676773665,0.105377643247899,0.686325625810802,0.416812554092813
"531PS0429_6/20/11_1",0.643165532756138,0.418131926885671,0,0.853909062323743,0.478801630491388
"531PS0573_6/28/12_1",0.581911672493649,0.557509235847561,0.128285826562659,0.717503939580652,0.49630266862113
"532FC1181_6/5/14_1",0.654986453157671,0.449919734192769,0.310586737993807,1,0.603873231336062
"532FC1271_7/10/14_1",0.644468806378744,0.545647337212507,0.18833451133667,0.991475079728478,0.5924814336641
"532PS0050_8/31/10_1",0.641804335861416,0.854847494966259,0.196704934062744,1,0.673339191222605
"532PS0062_9/8/10_1",0.623914319530784,0.366363212128397,0.126453171897479,1,0.529182675889165
"532PS0062_9/8/10_2",0.623914319530784,0.366363212128397,0.126453171897479,0.973166112493416,0.522474204012519
"532PS0071_10/12/11_1",0.62154652325173,0.565707901080614,0,0.675780019682766,0.465758611003777
"532PS0071_9/21/11_1",0.581911672493649,0.278754617923781,0,0.772065988677887,0.408183069773829
"532PTCAER_8/19/13_1",0.576343139742513,0.874275847124583,0,0.64558123849793,0.524050056341256
"532SFC142_6/19/13_1",0.616366968891299,1,0,0.966443288586793,0.645702564369523
"532TGRUPX_10/8/08_1",0.570244270538889,0.763256691934161,0.210755286495797,1,0.636064062242212
"533FC1043_6/4/14_1",0.593195278331476,0.421799750805721,0.291175066869194,0.731144451854961,0.509328636965338
"534ANCACF_8/31/10_1",0.487674964397511,0.739771870643877,0.680901694832577,1,0.727087132468491
"534CFSAIM_7/27/09_1",0.641804335861416,0.854847494966259,0.196704934062744,1,0.673339191222605
"534CYCANB_4/1/09_1",0.559923107271216,0.49318124709592,0.226967231610859,1,0.570017896494499
"534CYCANB_5/5/09_1",0.516574221546993,0.854847494966259,0,1,0.592855429128313
"534CYCANB_6/19/08_1",0.442309851430301,0.745506536307787,0,0.840585771265114,0.5071005397508
"534CYCANB_6/2/09_1",0.22138895209157,0.366363212128397,0.126453171897479,1,0.428551334029361
"534CYCANB_7/14/09_1",0.382399099067255,0.915908030320995,0.379359515692435,1,0.669416661270171
"534CYCANB_8/17/09_1",0.311255080636138,0.447303921784671,0.205854000763337,1,0.491103250796037
"534DCC167_8/14/13_1",0.513390405081372,0.434668217779455,0.375072967492521,0.683287061333231,0.501604662921645
"534MLC108_9/14/11_1",0.596047178708069,0.986362494191841,0.680901694832577,1,0.815827841933122
"534PS0043_7/29/09_1",0.479005187252666,0.769362745469635,0,0.994679148994613,0.560761770429229
"534PS0043_7/29/09_2",0.543409246042941,0.915908030320995,0.379359515692435,1,0.709669198014093
"534PS0070_8/30/10_1",0.632171250144922,0.657574996127896,0.113483615805429,1,0.600807465519562
"534PS0114_9/12/12_1",0.704419393018627,0.915908030320995,0.237099697307772,1,0.714356780161849
"534RSCAGG_9/19/11_1",0.619035224167884,0.777134086332963,0.134117000497326,1,0.632571577749543
"534SRCFFC_8/29/12_1",0.593922233329431,0.754277201440816,0.173563177114186,0.749599262579027,0.567840468615865
"534WER219_8/29/12_1",0.62154652325173,0.942846501801025,0,0.675780019682766,0.56004326118388
"535CR0910_6/18/14_1",0.704419393018627,0.641135621224696,0,0.618201010223681,0.490939006116751
"535CR1042_6/19/14_1",0.704419393018627,0.557509235847561,0,0.853909062323743,0.528959422797483
"535CR1051_6/25/14_1",0.704419393018627,0.400709763265435,0,0.495845615123129,0.400243692851798
"535PS0191_7/14/09_1",0.581911672493649,0.696886544809452,0,0.853909062323743,0.533176819906711
"535PS0221_7/15/09_1",0.54186107155279,0.6164765588699,0.0851127118540719,0.658744809783629,0.475548788015098
"535PS0265_8/20/09_1",0.635695549797298,0.781872708810604,0.539739148342895,1,0.739326851737699
"535PS0431_6/22/11_1",0.653188891708182,0.582850564749724,0,0.885158235897615,0.53029942308888
"535PS0477_6/7/12_1",0.644468806378744,0.954882840121888,0,0.590966421461531,0.547579516990541
"536HLCBFM_6/18/13_1",0.499497387776845,0.699420677699668,0.0804702002983955,0.679806523840741,0.489798697403912
"536LLCACR_9/22/11_1",0.32872905007536,0.427423747483131,0,1,0.439038199389623
"536PS0107_7/17/12_1",0.619035224167884,1,0,1,0.654758806041971
"536SED006_9/20/11_1",0.45940395196867,0.557509235847561,0.192428739843989,0.281007546802761,0.372587368615745
"536SED108_9/21/11_1",0.61049680728281,0.641135621224696,0.442586101641175,0.793890808316784,0.622027334616366
"536STR127_6/17/13_1",0.654986453157671,0.899839468385535,0.155293368996903,0.97882743788847,0.672236682107145
"536TRC119_6/18/13_1",0.563535514414902,0.854847494966259,0.147528700547058,0.919383521240426,0.621323807792161
"537ADCH41_9/12/11_1",0.579189278704205,0.712372912471884,0.590114802188231,1,0.72041924834108
"537BLCABG_9/15/11_1",0.603788051158823,0.457954015160497,0.158066464871848,1,0.554952132797792
"537BSCAWR_7/15/08_1",0.589412145178851,0.654220021657855,0.180647388424969,1,0.606069888815419
"537GZCAMR_8/7/08_1",0.593922233329431,0.87999006834762,0.260344765671279,1,0.683564266837082
"537PS0386_7/16/12_1",0.568080155660183,0.517044855826368,0.214154565310246,1,0.574819894199199
"537TYCAML_7/16/08_1",0.522633743207368,0.827271769322187,0.285539420413661,1,0.658861233235804
"539CCRARR_5/6/10_1",0.533651055317142,0.582850564749724,0.402351001491977,0.702623380735949,0.555369000573698
"539CCRARR_6/12/08_1",0.550026101398106,0.439133987140203,0.242512932406123,0.821396060464431,0.513267270352216
"539CCRARR_6/30/10_1",0.429524020133309,0.469123625286363,0.539739148342895,0.524540595212376,0.490731847243736
"539CCRARR_7/21/10_1",0.43606914805915,0.508837794622775,0.210755286495797,0.686325625810802,0.460496963747131
"539CCRARR_8/31/10_1",0.452841038369117,0.343465511370373,0.39516616217962,0.596687973722484,0.447040171410399
"539NDCACC_10/15/09_1",0.573364622224464,0.745506536307787,0,1,0.579717789633063
"539NDCACC_10/8/09_1",0.566971706575968,0.469123625286363,0.323843489005738,0.983660276640341,0.585899774377102
"539NDCACC_5/5/09_1",0.543409246042941,0.915908030320995,0.126453171897479,1,0.646442612065354
"539NDCACC_6/15/09_1",0.481971163644324,0.674879601289155,0.349410080243032,1,0.626565211294128
"539NDCACC_9/10/09_1",0.704419393018627,0.971417607916209,0,1,0.668959250233709
"539PS0127_5/27/13_1",0.653188891708182,0.932560903599555,0.321880801193581,0.953608806583238,0.715309850771139
"539PS0146_7/27/10_1",0.579189278704205,0.427423747483131,0.196704934062744,0.877552616932545,0.520217644295656
"540CDC136_7/24/13_1",0.643165532756138,1,0.0962143699219944,0.935752135969599,0.668783009661933
"540CQCBBR_9/14/11_1",0.533651055317142,0.582850564749724,0.402351001491977,0.588539096259911,0.526847929454688
"540GNCBTC_9/13/11_1",0.570244270538889,0.305302676773665,0.421510572991595,0.507050321634166,0.451026960484579
"540MNCANF_9/29/10_1",0.570244270538889,0.305302676773665,0.210755286495797,0.865600929987437,0.487975790948947
"540MNCASJ_8/24/10_1",0.616366968891299,0.400709763265435,0.276616313525734,0.848793870220877,0.535621728975836
"540MSJ132_7/18/13_1",0.633977453716764,0.80141952653087,0,0.731144451854961,0.541635358025649
"540PS0008_8/6/08_1",0.607258097429851,0.442162497396342,0.0763079485588231,1,0.531432135846254
"540PS0258_8/31/11_1",0.613526568112998,0.206817942330547,0.14276971020683,1,0.490778555162594
"540PS0258_8/31/11_2",0.623914319530784,0.549544818192596,0.126453171897479,1,0.574978077405215
"540SED003_8/30/11_1",0.516574221546993,0.427423747483131,0.295057401094116,1,0.55976384253106
"541CR1006_6/17/14_1",0.704419393018627,0.328787498063947,0,0.562211953688517,0.398854711192773
"541PS0055_6/18/08_1",0.512305013104456,0.145712641187431,0,0.388891598426841,0.261727313179682
"541PS0055_7/10/08_1",0.453959164389782,0.284949164988753,0.098352467031372,0.124596339390682,0.240464283950147
"542DPCDPC_6/18/08_1",0.52831454476397,0.534279684353913,0,0.966443288586793,0.507259379426169
"543R00137_5/15/12_1",0.593922233329431,0,0,0.0852260765126765,0.169787077460527
"543R00219_5/21/12_1",0.507837236827382,0.447303921784671,0,0.840585771265114,0.448931732469292
"543R00245_5/21/12_1",0.566971706575968,0.469123625286363,0,0.616364531497969,0.413114965840075
"544CR1003_6/4/13_1",0.704419393018627,0.854847494966259,0,0.354666313084029,0.478483300267229
"544CR1040_6/10/14_1",0.704419393018627,0.604844925683675,0,0.926486882349311,0.558937800262903
"544R00025_5/15/12_1",0.543409246042941,0,0,0.220209834951553,0.190904770248623
"544R00281_5/14/13_1",0.704419393018627,0.328787498063947,0,0.465679097593405,0.374721497168995
"545CR1002_9/2/14_1",0.704419393018627,0.874275847124583,0,0.816707665211992,0.5988507263388
"545PS0335_7/26/10_1",0.603788051158823,0.686931022740745,0.0790332324359242,0.798372690921199,0.542031249314173
"545PS0335_7/26/10_2",0.561147652065686,0.543335272224319,0,0.747096915362203,0.462894959913052
"551PS0308_7/27/10_1",0.516574221546993,0.641135621224696,0,1,0.539427460692922
"552FC1226_6/3/14_1",0.570244270538889,0.40707023569822,0.210755286495797,0.746084060536347,0.483538463317313
"552FCA017_7/30/13_1",0.660393180954963,0.80141952653087,0,0.731144451854961,0.548239289835198
"552FCA017_7/9/13_1",0.661727308593256,0.582850564749724,0,0.873749807450011,0.529581920198248
"552KRSFBC_7/14/08_1",0.372927913951039,0.754277201440816,0,0.89723774837155,0.506110715940851
"552MFC120_7/22/13_1",0.619035224167884,0.971417607916209,0,0.873749807450011,0.616050659883526
"552MFCAKR_6/11/08_1",0.645717776933742,0.934989447619346,0,0.731144451854961,0.577962919102012
"552PS0028_6/18/08_1",0.638892007621545,0.745506536307787,0,1,0.596099635982333
"552PS0028_6/18/08_2",0.503156709299019,1,0,0.865600929987437,0.592189409821614
"552PS0072_8/30/11_1",0.565845086195291,0.525521001003849,0.290220394518803,0.900868202940218,0.57061367116454
"552PS0284_8/29/11_1",0.648065841577137,0.512908496979757,0.35406888131294,0.84408789348624,0.589782778339018
"552SCCTSR_6/11/08_1",0.256152506552228,0.582850564749724,0.201175500745989,0.560018025140903,0.400049149297211
"553KRMAPC_8/22/11_1",0.320190633190286,0.291425282374862,0.201175500745989,0.816707665211992,0.407374770380782
"553KRNAYC_10/13/11_1",0.62154652325173,0.565707901080614,0.390517148506919,1,0.644442893209816
"553KRNAYC_8/24/11_1",0.616366968891299,0.601064644898152,0.138308156762867,1,0.58893494263808
"553TCCAKR_8/16/10_1",0.487674964397511,0.49318124709592,0.340450847416288,0.948343378068961,0.56741260924467
"553TCCAKR_8/16/10_2",0.391344107232571,0.474915274981256,0.32784155677124,1,0.548525234746267
"554CLCALK_8/23/11_1",0.538673653484833,0.754277201440816,0.781034297013837,1,0.768496287984871
"554LCCADR_6/10/08_1",0.596047178708069,1,0,0.803544093926293,0.59989781815859
"554NYCGWD_8/25/11_1",0.538673653484833,0.754277201440816,0.13017238283564,0.89723774837155,0.58009024653321
"554NYCGWD_8/25/11_2",0.556120573435758,1,0,0.780681049061662,0.584200405624355
"554PMCABC_8/24/11_1",0.487674964397511,0.986362494191841,0.51067627112443,1,0.746178432428446
"554PMCGWD_8/23/11_1",0.616366968891299,1,0.138308156762867,1,0.688668781413541
"554PS0160_8/5/08_1",0.61203652180307,0.945937801806926,0.0725550986297007,0.962585930607584,0.64827883821182
"554PS0224_6/17/08_1",0.587016160848856,0.534279684353913,0.461027189209558,1,0.645580758603082
"554PS0448_7/7/09_1",0.573364622224464,0.745506536307787,0,0.753032715736991,0.517975968567311
"554PS0946_8/23/11_1",0.607258097429851,0.331621873047257,0,1,0.484719992619277
"554SED027_8/24/11_1",0.479005187252666,1,0,0.84408789348624,0.580773270184727
"555PS0064_6/17/08_1",0.64038126638057,0.874275847124583,0.301763251118983,0.731144451854961,0.636891204119774
"601PRK002_8/2/12_1",0.493093575113039,0.641135621224696,0,0.542905382469495,0.419283644701807
"601PS0057_9/14/11_1",0.62154652325173,0.565707901080614,0.13017238283564,0.89723774837155,0.553666138884883
"601PS0065_9/1/11_1",0.556120573435758,0.337439800644577,0.232940053495355,1,0.531625106893922
"601PS0077_8/7/12_1",0.656662146034313,0.978003490003774,0,1,0.658666409009522
"601PS0077_8/7/12_2",0.644468806378744,0.954882840121888,0,1,0.649837911625158
"601RSH002_8/4/10_1",0.638892007621545,0.447303921784671,0,1,0.521548982351554
"601WRN001_8/3/10_1",0.645717776933742,0.534279684353913,0.276616313525734,0.731144451854961,0.546939556667087
"602FC1102_7/8/14_1",0.634847107288392,0.633220366641675,0.0546402594618735,1,0.580676933347985
"603CON001_8/5/10_1",0.613526568112998,0.413635884661094,0.14276971020683,1,0.542483040745231
"603CR1048_9/16/14_1",0.704419393018627,0.572442518950621,0,0.731144451854961,0.502001590956052
"603DDM004_7/9/13_1",0.644468806378744,1,0.0941672556683352,0.751169884768307,0.622451486703847
"603DDM005_9/13/11_1",0.556120573435758,1,0,1,0.63903014335894
"603DDM005_9/13/11_2",0.581911672493649,1,0,1,0.645477918123412
"603FCA145_8/21/13_1",0.650233285863348,0.49318124709592,0,0.875943735997625,0.504839567239223
"603GLS001_8/1/10_1",0.662364503883187,0.4784594188244,0.396345762663738,0.913764444542352,0.612733532478419
"603GSCADC_8/25/10_1",0.552112497230816,0.86639948814148,0.239235730616851,1,0.664436928997287
"603MAM003_8/2/10_1",0.655838745224239,0.442162497396342,0.22892384567647,0.893419511670017,0.555086149991767
"603MCG001_8/6/10_1",0.613526568112998,0.413635884661094,0,0.518616470290725,0.386444730766204
"603OHCAOR_8/24/10_1",0.62154652325173,0.754277201440816,0,1,0.593955931173136
"603PNC001_8/7/10_1",0.61049680728281,0.213711873741565,0,0.793890808316784,0.40452487233529
"603PS0008_7/30/08_1",0.301894025579411,1,0,0.327775017457535,0.407417260759237
"603PS0024_8/23/10_1",0.616366968891299,0.400709763265435,0.276616313525734,0.495845615123129,0.447384665201399
"603PS0040_8/31/10_1",0.591712290135647,1,0.35406888131294,0.84408789348624,0.697467266233707
"603PS0044_8/30/11_1",0.596047178708069,0.49318124709592,0.170225423708144,0.513945525640961,0.443349843788273
"603PS0044_9/14/11_1",0.61049680728281,0.213711873741565,0.147528700547058,0.919383521240426,0.472780225702965
"603PS0045_8/29/11_1",0.64038126638057,0.874275847124583,0.100587750372994,0.816707665211992,0.607988132272535
"603PS0045_8/29/11_2",0.626150571572113,0.178093228117971,0,0.835721712624665,0.409991378078687
"603PS0056_8/31/11_1",0.538673653484833,0.565707901080614,0.260344765671279,0.565051155338372,0.482444368893774
"603PS0072_9/12/11_1",0.556120573435758,0.674879601289155,0,0.780681049061662,0.502920305946644
"603PS0073_9/13/11_1",0.591712290135647,0.769362745469635,0,1,0.59026875890132
"603PS0075_7/31/12_1",0.644468806378744,0.81847100581876,0.0941672556683352,1,0.63927676696646
"603PS0075_8/15/12_1",0.607258097429851,0.884324994792686,0,1,0.622895773055634
"603PS0076_7/23/12_1",0.598091937468646,0.48387594054694,0,1,0.520491969503896
"603PS0079_8/1/12_1",0.600060964423275,0.831101731217201,0.245881167578431,1,0.669260965804727
"603PS0092_7/25/12_1",0.633977453716764,1,0,1,0.658494363429191
"603PS0108_7/24/12_1",0.616366968891299,1,0.138308156762867,1,0.688668781413541
"603PS0108_7/24/12_2",0.635695549797298,0.938247250572725,0.215895659337159,1,0.697459614926795
"603PS0109_7/29/08_1",0.533651055317142,1,0.402351001491977,0.93079194968803,0.716698501624287
"603PS0132_7/17/13_1",0.704419393018627,0.641135621224696,0,1,0.586388753560831
"603PS0136_7/17/13_1",0.704419393018627,1,0,0.84408789348624,0.637126821626217
"603PS0137_8/13/13_1",0.61049680728281,0.534279684353913,0.663879152461762,1,0.702163911024621
"603PS0557_8/18/10_1",0.626150571572113,0.890466140589856,0.245881167578431,0.626567191085257,0.597266267706414
"603PS0720_8/19/10_1",0.587016160848856,0.80141952653087,0,0.731144451854961,0.529895034808672
"603PS1056_7/24/12_1",0.633977453716764,0.80141952653087,0.110646525410294,1,0.636510876414482
"603PS1056_8/14/12_1",0.633977453716764,1,0,0.825263986547694,0.614810360066115
"603PS1488_7/10/13_1",0.587016160848856,0.80141952653087,0.184410875683823,0.731144451854961,0.575997753729627
"603PSx109_7/30/12_1",0.607258097429851,0.663243746094513,0,1,0.567625460881091
"603RCC156_7/16/13_1",0.632171250144922,0.986362494191841,0,1,0.654633436084191
"603RCC156_7/16/13_2",0.372927913951039,1,0,1,0.59323197848776
"603RCK001_8/9/10_1",0.670057471407962,0.312749083524242,0.323843489005738,0.845924372211953,0.538143604037474
"603RCK001_8/9/10_2",0.662982958135178,0.471423250900512,0.325430957089099,0.89723774837155,0.589268728624085
"603RCK001_8/9/10_3",0.584518219738861,0.545647337212507,0.56500353401001,1,0.673792272740344
"603SPCBWC_7/22/08_1",0.469612928679085,0.80141952653087,0.184410875683823,1,0.613860832723444
"603UOW001_8/8/10_1",0.638892007621545,0.372753268153893,0.154390500572503,1,0.541508944086985
"609PS0053_5/14/08_1",0.47595904933691,0.173279897628296,0.478471461233702,0.298703346509971,0.35660343867722
"620PS0669_8/17/10_1",0.479005187252666,0.256454248489878,0,0.542905382469495,0.31959120455301
"626PS0171_5/15/08_1",0.654986453157671,0.449919734192769,0.698820160486064,1,0.700931586959126
"626PS0619_6/3/10_1",0.630269983227193,0.506159700966865,0.465880106990711,1,0.650577447796192
"626PS0827_6/3/10_1",0.538673653484833,0.377138600720409,0.260344765671279,1,0.54403925496913
"626PS1195_5/23/13_1",0.55072788908729,0.349710338849834,0.563291402088766,1,0.615932407506473
"628PS0527_6/3/09_1",0.503156709299019,0.457954015160497,0,1,0.490277681114879
"628PS0715_6/9/10_1",0.211325817905588,0.160283905306174,0,0.354666313084029,0.181569009073948
"628PS0715_6/9/10_2",0.292076333690651,0.469123625286363,0,0.34089272264119,0.275523170404551
"628PS1019_6/8/11_1",0.635695549797298,0.781872708810604,0.107947829668579,0.983660276640341,0.627294091229205
"628PS1039_6/9/11_1",0.637331831778758,0.610605353547329,0,1,0.561984296331522
"628PS1179_6/6/12_1",0.660393180954963,0.500887204081794,0.276616313525734,0.907618579403835,0.586378819491581
"628PS1307_5/21/13_1",0.572340756827635,0.500887204081794,0,0.613495033489045,0.421680748599618
"628PS1483_5/22/13_1",0.538673653484833,1,0,0.675780019682766,0.553613418291899
"630FCA097_8/22/13_1",0.643165532756138,0.975641162733231,0.0962143699219944,0.935752135969599,0.662693300345241
"630PS0005_7/31/08_1",0.576343139742513,0.874275847124583,0,1,0.612654746716774
"630PS0005_7/31/08_2",0.584518219738861,0.954882840121888,0,1,0.634850264965187
"630RBS005_8/7/12_1",0.653188891708182,0.582850564749724,0.160940400596791,0.885158235897615,0.570534523238078
"630SED034_8/6/12_1",0.597418978889215,0.486938446499769,0.336141343018614,0.9336801594216,0.588544731957299
"631DEP001_8/28/12_1",0.616366968891299,1,0,0.966443288586793,0.645702564369523
"631FC1099_7/9/14_1",0.638892007621545,0.52185457541545,0.257317500954171,0.971915354557301,0.597494859637117
"631POR001_7/30/10_1",0.619035224167884,0.194283521583241,0.134117000497326,0.93079194968803,0.46955692398412
"631PS0001_7/28/09_1",0.516574221546993,1,0,1,0.629143555386748
"631PS0001_7/31/08_1",0.62154652325173,0.942846501801025,0,1,0.641098256263189
"631PS0001_8/13/08_1",0.613526568112998,1,0,1,0.653381642028249
"631PS0001_9/29/10_1",0.591712290135647,1,0,1,0.647928072533912
"631PS0011_7/28/09_1",0.61049680728281,0.854847494966259,0,1,0.616336075562267
"631PS0023_8/4/09_1",0.566971706575968,0.312749083524242,0.107947829668579,0.891836340354747,0.469876240030884
"631PS0023_8/4/09_2",0.570244270538889,0.610605353547329,0.210755286495797,0.865600929987437,0.564301460142363
"631PS0033_8/30/10_1",0.616366968891299,0.400709763265435,0.138308156762867,1,0.5388462222299
"631PS0051_8/16/11_1",0.650233285863348,0.6164765588699,0.0851127118540719,1,0.58795563914683
"631PS0081_8/28/12_1",0.516574221546993,0.641135621224696,0.147528700547058,1,0.576309635829687
"631PS0087_8/8/12_1",0.498247863354639,0.781872708810604,0.323843489005738,1,0.650991015292745
"631PS0145_7/2/14_1",0.61049680728281,0.854847494966259,0.147528700547058,1,0.653218250699032
"631WWK005_7/29/10_1",0.654986453157671,0.562399667740961,0.155293368996903,0.97882743788847,0.587876731946001
"631WWK005_7/29/10_2",0.633977453716764,0.641135621224696,0.221293050820587,0.637024917162228,0.533357760731069
"631WWK005_7/29/10_3",0.616366968891299,0.400709763265435,0.276616313525734,0.731144451854961,0.506209374384357
"632CHV001_7/23/10_1",0.662364503883187,0.28707565129464,0.198172881331869,0.913764444542352,0.515344370263012
"632DIX001_9/3/12_1",0.637331831778758,0.915908030320995,0.105377643247899,0.77596327789912,0.608645195811693
"632ELD001_9/8/11_1",0.613526568112998,0.827271769322187,0,0.640061031184573,0.52021484215494
"632HNCAHL_8/31/10_1",0.469612928679085,0.80141952653087,0.184410875683823,1,0.613860832723444
"632HOS002_9/4/12_1",0.646915769098739,0.523376017326282,0.361294776849938,1,0.63289664081874
"632MRK001_7/22/10_1",0.643165532756138,0.278754617923781,0.288643109765983,0.935752135969599,0.536578849103875
"632MUR001_9/7/11_1",0.495702535827923,0.712372912471884,0,0.905439886471132,0.528378833692734
"632NOB001_9/1/10_1",0.632171250144922,0.986362494191841,0,1,0.654633436084191
"632PS0007_7/23/08_1",0.704419393018627,1,0.0922054378419112,1,0.699156207715135
"632PS0014_8/3/09_1",0.573364622224464,0.894607843569342,0.411708001526674,0.840585771265114,0.680066559646398
"632PS0046_8/16/11_1",0.643165532756138,0.278754617923781,0.192428739843989,1,0.528587222630977
"632PS0058_8/15/11_1",0.632171250144922,0.657574996127896,0.113483615805429,0.948343378068961,0.587893310036802
"632PS0110_7/8/13_1",0.633977453716764,0.80141952653087,0.110646525410294,1,0.636510876414482
"632PS0110_8/5/13_1",0.587016160848856,0.534279684353913,0.184410875683823,1,0.576426680221648
"632SVR002_7/24/10_1",0.619035224167884,0.388567043166482,0.268234000994651,0.93079194968803,0.551657054504262
"632SVR002_7/24/10_2",0.64038126638057,0.582850564749724,0.100587750372994,0.816707665211992,0.53513181167882
"632SVR002_7/24/10_3",0.591712290135647,0.256454248489878,0.531103321969409,0.994679148994613,0.593487252397387
"633PS0003_7/22/08_1",0.566971706575968,0.625498167048484,0.215895659337159,0.983660276640341,0.598006452400488
"633PS0083_9/4/12_1",0.664166856274706,0.824317227288897,0.316132929743696,0.973166112493416,0.694445781450179
"633WCR001_7/27/10_1",0.675667581058683,0.392532012994712,0.361294776849938,0.904017066596716,0.583377859375012
"633WCR003_9/4/12_1",0.568627702798169,0.308981022276962,0.26661813351878,0.878560590530325,0.505696862281059
"633WIL001_10/1/09_1",0.646915769098739,1,0.0903236942124845,1,0.684309865827806
"633WIL001_10/26/09_1",0.533651055317142,0.971417607916209,0.268234000994651,1,0.693325666057
"633WIL001_5/18/09_1",0.591712290135647,0.512908496979757,0.0885172203282349,1,0.54828450186091
"633WIL001_6/25/09_1",0.704419393018627,0.96775188109388,0.250520434891231,0.997520493438167,0.730053050610476
"633WIL001_8/5/09_1",0.579189278704205,0.854847494966259,0,1,0.608509193417616
"634CAT055_10/4/11_1",0.412935506252299,0.442162497396342,0.305231794235293,0.828509487743994,0.497209821406982
"634CAT055_8/11/10_1",0.556120573435758,0.674879601289155,0.232940053495355,1,0.615985057055067
"634EGL005_10/3/11_1",0.563535514414902,0.641135621224696,0.221293050820587,0.731144451854961,0.539277159578786
"634GACALL_9/10/13_1",0.617721621570181,0.69045374593429,0.136180338966515,1,0.611088926617746
"634GRF001_10/3/11_1",0.479005187252666,0.769362745469635,0.17703444065647,1,0.606350593344693
"634HHCATC_10/4/11_1",0.391344107232571,0.356186456235942,0.49176233515686,0.835721712624665,0.51875365281251
"634HID001_10/3/11_1",0.570244270538889,0.610605353547329,0.421510572991595,1,0.650590049269453
"634PS0019_8/5/09_1",0.576343139742513,1,0,0.98783409192605,0.641044307917141
"634PS0035_9/1/10_1",0.600060964423275,0.237457637490628,0.16392077838562,1,0.500359845074881
"634PS0062_10/12/11_1",0.613526568112998,0.827271769322187,0,0.518616470290725,0.489853701931477
"634PS0099_9/10/12_1",0.704419393018627,0.346559795256593,0.358853595925277,0.705706739775843,0.528884880994085
"634PS0126_8/28/13_1",0.655838745224239,0.994865619141767,0.0763079485588231,0.958329535596041,0.671335462130217
"634PS0131_8/20/13_1",0.662364503883187,0.57415130258928,0.132115254221246,0.801382910580879,0.542503492818648
"634R10BMW_9/29/11_1",0.462904172555098,0.549544818192596,0.632265859487393,1,0.661178712558772
"634R10GNL_10/3/11_1",0.516574221546993,0.427423747483131,0.147528700547058,1,0.522881667394295
"634R10GNL_10/3/11_2",0.503156709299019,0.457954015160497,0.158066464871848,0.596687973722484,0.428966290763462
"634R10UTR_9/28/11_1",0.533651055317142,0.582850564749724,0.134117000497326,1,0.562654655141048
"634SAX002_7/16/10_1",0.676795103096328,0.377138600720409,0.216953971392733,0.89723774837155,0.542031355895255
"634SAX002_7/16/10_2",0.677326339440988,0.55482890298291,0.255338135562216,1,0.621873344496528
"634SAX002_7/16/10_3",0.659694352192048,0.305302676773665,0.351258810826329,1,0.57906395994801
"634TAY001_7/19/10_1",0.659694352192048,0.508837794622775,0.281007048661063,0.746084060536347,0.548905814003058
"634TRT001_8/26/13_1",0.593922233329431,1,0.086781588557093,0.971056991267807,0.662940203288583
"634TRT002_7/18/10_1",0.676242617297882,0.833476307592105,0.0442586101641175,0.768792265732054,0.580692450196539
