"","cnt.spp.IndicatorClass_TP_high","prop.spp.IndicatorClass_DOC_high","prop.spp.Green","prop.spp.BCG3","sba.pMMI"
"205GCAxxx_7/15/10_2",0.708017922411679,0.508706217700141,0.907509038336267,0.902446523500744,0.756669925487208
"205LGA700_5/23/12_1",0.708017922411679,0.316136035792954,0.907509038336267,1,0.732915749135225
"205PS0045_6/17/09_1",0.708017922411679,0.316136035792954,0.907509038336267,0,0.482915749135225
"205PS0045_6/17/09_2",0.708017922411679,0.604991308653735,0.907509038336267,0.338417446312779,0.639733928928615
"205PS0074_7/14/10_1",0.17700448060292,0.489449199509422,0.259288296667505,0.135366978525112,0.26527723882624
"205PS0106_6/21/11_1",0.708017922411679,0.123565853885766,0.907509038336267,0.902446523500744,0.660384834533614
"205PS0109_6/21/11_1",0.708017922411679,0.604991308653735,0.907509038336267,0.676834892625559,0.72433829050681
"205PS0138_6/1/11_1",0.708017922411679,0,0.907509038336267,0,0.403881740186987
"205PS0157_6/19/12_1",0.531013441808759,0.233605957832731,0.351891259763042,0.386762795786034,0.375818363797642
"205PS0170_6/19/12_1",0.531013441808759,0.508706217700141,0.763459984632098,0.300815507833581,0.525998787993645
"205PS0173_6/20/12_1",0.708017922411679,0.728786425594069,0.537097185954117,0,0.493475383489966
"205PS0173_6/20/12_2",0.708017922411679,0.728786425594069,0.351891259763042,0,0.447173901942197
"205PS0202_5/22/13_1",0.708017922411679,0.431678144937266,0.907509038336267,0.541467914100447,0.647168254946415
"205PS0202_7/17/13_1",0.885022403014599,0.604991308653735,0.259288296667505,0,0.43732550208396
"205PS0221_5/20/13_1",0.708017922411679,0.316136035792954,0.907509038336267,0.676834892625559,0.652124472291615
"205PS0234_5/22/13_1",0.531013441808759,0.578731738393663,0.436075771668076,0.246121779136567,0.447985682751766
"205R00021_5/16/12_1",0.885022403014599,0.893846581514516,0.388932445001257,0,0.541950357382593
"205R00026_5/14/12_1",0.708017922411679,0.431678144937266,0.388932445001257,0.541467914100447,0.517524106612662
"205R00035_5/24/12_1",0.35400896120584,0.41808495562617,0.1448964010789,0.318510537706144,0.308875213904264
"205R00035_5/24/12_2",0.531013441808759,0.398666113753176,0.166685333571968,0.386762795786034,0.370781921229984
"205R00042_5/21/12_1",0.708017922411679,0.604991308653735,0.259288296667505,0.676834892625559,0.562283105089619
"205R00058_5/15/12_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"205R00067_6/3/12_1",0.17700448060292,0.637086338971599,0,0.501359179722636,0.328862499824289
"205R00088_6/4/12_1",0.708017922411679,0.508706217700141,0.259288296667505,0.451223261750374,0.481808924632425
"205R00090_5/23/12_1",0.17700448060292,0.368655176313095,0.0825008216669338,0.246121779136567,0.218570564429879
"205R00099_5/17/12_1",0.35400896120584,0.398666113753176,0.166685333571968,0,0.229840102132746
"205R00110_6/18/12_1",0.885022403014599,0.893846581514516,0.907509038336267,0.902446523500744,0.897206136591531
"205R00115_6/5/12_1",0.35400896120584,0.380326096428683,0.18726376981542,0.300815507833581,0.305603583820881
"205R00131_6/3/12_1",0.531013441808759,0.316136035792954,0.259288296667505,0.451223261750374,0.389415259004898
"205R00154_5/22/12_1",0.17700448060292,0.508706217700141,0,0.300815507833581,0.246631551534161
"205R00168_6/4/12_1",0.885022403014599,0.200593926648641,0.388932445001257,1,0.618637193666124
"205R00170_5/29/13_1",0.708017922411679,0.431678144937266,0.648220741668762,0.541467914100447,0.582346180779539
"205R00174_4/23/13_1",0.708017922411679,0.316136035792954,0.907509038336267,0,0.482915749135225
"205R00182_5/7/13_1",0.885022403014599,0.123565853885766,0.475361877223759,0,0.370987533531031
"205R00218_5/23/12_1",0.35400896120584,0.532777490438539,0.3403158893761,0.507626169469169,0.433682127622412
"205R00227_6/5/12_1",0.885022403014599,0.893846581514516,0.475361877223759,0,0.563557715438218
"205R00234_5/15/12_1",0.885022403014599,0.316136035792954,0,0.676834892625559,0.469498332858278
"205R00241_5/21/12_1",0.885022403014599,0.778304472370203,0.388932445001257,0.270733957050224,0.580748319359071
"205R00259_6/14/12_1",0.885022403014599,0.508706217700141,0.907509038336267,0.902446523500744,0.800921045637938
"205R00282_5/22/12_1",0.531013441808759,0.473693457353379,0.436075771668076,0.492243558273134,0.483256557275837
"205R00291_6/13/12_1",0.885022403014599,0.508706217700141,0.907509038336267,0.902446523500744,0.800921045637938
"205R00346_6/14/12_1",0.885022403014599,0.431678144937266,0.388932445001257,0,0.426408248238281
"205R00346_6/14/12_2",0.885022403014599,0.508706217700141,0.475361877223759,0.451223261750374,0.580078439922218
"205R00355_6/13/12_1",0.708017922411679,0.316136035792954,0.259288296667505,0,0.320860563718034
"205R00374_6/3/13_1",0.531013441808759,0.200593926648641,0.648220741668762,0,0.344957027531541
"205R00387_6/6/13_1",0.708017922411679,0.200593926648641,0.648220741668762,0,0.389208147682271
"205R00419_6/11/13_1",0.885022403014599,0.893846581514516,0.259288296667505,1,0.759539320299155
"205R00430_6/5/12_1",0.35400896120584,0.57289627833587,0.115239242963336,0.451223261750374,0.373341936063855
"205R00451_6/5/13_1",0.885022403014599,0.508706217700141,0.907509038336267,0.902446523500744,0.800921045637938
"205R00474_5/9/13_1",0.885022403014599,0.604991308653735,0.907509038336267,0.676834892625559,0.76858941065754
"205R00535_6/20/12_1",0.708017922411679,0.585734290463016,0.216073580556255,0.360978609400297,0.467701100707812
"205R00535_6/20/12_2",0.35400896120584,0.563726269673623,0.259288296667505,0.193381397893017,0.342601231359996
"205R00538_5/8/13_1",0.885022403014599,0.662762363225891,0.388932445001257,0.541467914100447,0.619546281335549
"205R00547_6/4/13_1",0.708017922411679,0.508706217700141,0.0432147161112504,0,0.314984714055768
"205R00554_5/29/13_1",0.708017922411679,0,0.907509038336267,0,0.403881740186987
"205R00586_6/10/13_1",0.708017922411679,0.316136035792954,0.907509038336267,0,0.482915749135225
"205R00602_6/3/13_1",0.708017922411679,0.123565853885766,0.907509038336267,0,0.434773203658428
"205R00627_6/4/13_1",0.531013441808759,0.200593926648641,0,0,0.18290184211435
"205R00666_5/9/13_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"205R00686_4/24/13_1",0.35400896120584,0.233605957832731,0.166685333571968,0,0.188575063152635
"205R00707_6/5/13_1",0.885022403014599,0.316136035792954,0.907509038336267,0,0.527166869285955
"205R00707_6/5/13_2",0.531013441808759,0.508706217700141,0.619410930927929,0.300815507833581,0.489986524567603
"205R00714_6/10/13_1",0.885022403014599,0.893846581514516,0.475361877223759,0.902446523500744,0.789169346313405
"205R00739_6/11/13_1",0.708017922411679,0.431678144937266,0.129644148333752,0,0.317335053920674
"205R00771_6/6/13_1",0.885022403014599,0.893846581514516,0.907509038336267,1,0.921594505716345
"205R00787_6/12/13_1",0.708017922411679,0.316136035792954,0.583398667501886,1,0.65188815642663
"205R00787_6/12/13_2",0.708017922411679,0,0,0,0.17700448060292
"205R00872_5/27/13_1",0.708017922411679,0.316136035792954,0.907509038336267,1,0.732915749135225
"205R00878_4/24/13_1",0.531013441808759,0,0.475361877223759,0,0.25159382975813
"205R00984_5/27/13_1",0.708017922411679,0,0.907509038336267,0,0.403881740186987
"205R01134_5/20/13_1",0.708017922411679,0.508706217700141,0.0432147161112504,0,0.314984714055768
"205R01198_5/20/13_1",0.708017922411679,0.316136035792954,0,0,0.256038489551158
"205R01390_5/23/13_1",0.708017922411679,0.316136035792954,0.259288296667505,0,0.320860563718034
"205SAR057_5/13/09_1",0.885022403014599,0.893846581514516,0.648220741668762,0.541467914100447,0.742139410074581
"205SAR060_5/13/09_1",0.885022403014599,0.893846581514516,0.583398667501886,0.676834892625559,0.75977563616414
"205SAR070_5/14/09_1",0.708017922411679,0.604991308653735,0.907509038336267,0.676834892625559,0.72433829050681
"205SAR080_5/14/09_1",0.708017922411679,0.604991308653735,0.745453852919077,0.676834892625559,0.683824494152512
"205SFC880_6/19/12_1",0.708017922411679,0.508706217700141,0.475361877223759,0.902446523500744,0.648633135209081
"205STE110_7/13/09_1",0.708017922411679,0.508706217700141,0.907509038336267,1,0.781058294612022
"205WUN450_6/11/12_1",0.708017922411679,0.431678144937266,0.648220741668762,0.541467914100447,0.582346180779539
"205WUN550_5/6/13_1",0.885022403014599,0,0.907509038336267,0,0.448132860337716
"206BRC020_6/27/12_1",0.708017922411679,0.316136035792954,0.907509038336267,0,0.482915749135225
"206BRC020_6/27/12_2",0.708017922411679,0.316136035792954,0.907509038336267,0,0.482915749135225
"206DW0100_5/6/14_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"206DW0180_5/8/14_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"206FC1339_5/29/14_1",0.885022403014599,0.893846581514516,0.907509038336267,1,0.921594505716345
"206FCA155_7/31/13_1",0.885022403014599,0.893846581514516,0.475361877223759,1,0.813557715438218
"206HCT020_5/29/12_1",0.708017922411679,0.728786425594069,0.907509038336267,1,0.836078346585504
"206HMC030_8/8/11_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"206MIL020_8/23/11_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"206NAP090_8/25/11_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"206NAP140_8/24/11_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"206NAP150_8/29/11_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"206NAP200_8/31/11_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"206NAP700_6/21/12_1",0.708017922411679,0.662762363225891,0.907509038336267,0.541467914100447,0.704939309518571
"206PIN610_6/3/13_1",0.708017922411679,0,0.907509038336267,0,0.403881740186987
"206PIN825_5/22/13_1",0.708017922411679,0.508706217700141,0.907509038336267,0.451223261750374,0.643864110049615
"206PS0054_6/15/09_1",0.708017922411679,0.123565853885766,0.907509038336267,0,0.434773203658428
"206PS0073_7/20/10_1",0.531013441808759,0.200593926648641,0.259288296667505,0,0.247723916281226
"206PS0165_7/10/12_1",0.531013441808759,0.765466460243057,0.691435457780013,0.451223261750374,0.609784655395551
"206PS0230_6/5/13_1",0.708017922411679,0.123565853885766,0.907509038336267,0,0.434773203658428
"206R00155_5/16/12_1",0.708017922411679,0.316136035792954,0.583398667501886,0,0.40188815642663
"206R00215_5/23/12_1",0.708017922411679,0.604991308653735,0.583398667501886,0,0.474101974641825
"206R00407_4/24/14_1",0.708017922411679,0.508706217700141,0.907509038336267,0.902446523500744,0.756669925487208
"206R00551_4/30/14_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"206R00727_5/13/13_1",0.885022403014599,0.604991308653735,0.259288296667505,0,0.43732550208396
"206R00919_5/15/14_1",0.708017922411679,0.508706217700141,0.907509038336267,0,0.531058294612022
"206RCCBDC_7/20/10_1",0.708017922411679,0.508706217700141,0.475361877223759,0.451223261750374,0.535827319771488
"206RED032_8/16/11_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"206RIC100_5/11/09_1",0.885022403014599,0.765466460243057,0.619410930927929,1,0.817474948546396
"206RIC100_5/2/08_1",0.885022403014599,0.893846581514516,0.691435457780013,1,0.867576110577282
"206RIC100_6/1/10_1",0.885022403014599,0.893846581514516,0.745453852919077,0.676834892625559,0.800289432518438
"206RIC100_6/17/09_1",0.708017922411679,0.683770019433947,0.78965072166922,1,0.795359665878711
"206RIC100_6/19/08_1",0.708017922411679,0.431678144937266,0.907509038336267,0.541467914100447,0.647168254946415
"206RIC100_8/12/09_1",0.885022403014599,0.811316503554292,0.44449422285858,0.773525591572068,0.728589680249885
"206RIC100_8/14/08_1",0.885022403014599,0.765466460243057,0.763459984632098,0.902446523500744,0.829098842847625
"206RIC100_8/2/11_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"206SAL050_8/9/11_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"206SON019_9/14/11_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"206SON050_9/12/11_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"206SON140_9/13/11_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"206SON160_9/6/11_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"206SON210_9/7/11_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"206SON260_8/30/11_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"206SON300_7/14/09_1",0.708017922411679,0.508706217700141,0.475361877223759,0.902446523500744,0.648633135209081
"206SON300_8/10/11_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"206SON320_8/1/11_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"206TUL030_8/15/11_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"206TUL120_6/13/11_1",0.708017922411679,0.728786425594069,0.907509038336267,0.386762795786034,0.682769045532012
"207DW0017_5/7/14_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"207GVC800_5/23/13_1",0.708017922411679,0.123565853885766,0.907509038336267,0,0.434773203658428
"207LPC025_5/13/14_1",0.885022403014599,0.804968036018891,0.608330234489146,0.416513780077267,0.678708613399976
"207MTD117_4/22/09_1",0.885022403014599,0.893846581514516,0,0,0.444717246132279
"207MTD117_5/24/10_1",0.708017922411679,0.508706217700141,0.907509038336267,0,0.531058294612022
"207MTD117_5/6/08_1",0.885022403014599,0.508706217700141,0.475361877223759,0,0.467272624484625
"207PS0142_6/1/11_1",0.708017922411679,0.316136035792954,0.583398667501886,0.676834892625559,0.571096879583019
"207PS0150_6/13/12_1",0.708017922411679,0.508706217700141,0.259288296667505,0,0.369003109194831
"207PS0150_6/13/12_2",0.35400896120584,0.444516157064412,0.259288296667505,0.300815507833581,0.339657230692834
"207PS0241_6/3/13_1",0.708017922411679,0.316136035792954,0.907509038336267,0,0.482915749135225
"207R00011_5/22/12_1",0.531013441808759,0.398666113753176,0.722303112145192,0.386762795786034,0.50968636587329
"207R00139_5/17/12_1",0.708017922411679,0.431678144937266,0.907509038336267,0.541467914100447,0.647168254946415
"207R00139_5/17/12_2",0.531013441808759,0.123565853885766,0.475361877223759,0,0.282485293229571
"207R00247_5/22/12_1",0.531013441808759,0.251945975157224,0.18726376981542,0.300815507833581,0.317759673653746
"207R00271_4/29/13_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"207R00375_5/1/13_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"207R00395_5/14/13_1",0.885022403014599,0,0.907509038336267,0,0.448132860337716
"207R00503_5/2/13_1",0.35400896120584,0.233605957832731,0,0.386762795786034,0.243594428706151
"207R00532_4/29/13_1",0.885022403014599,0.893846581514516,0.259288296667505,0,0.509539320299155
"207R00567_4/30/13_1",0.708017922411679,0.431678144937266,0.388932445001257,0,0.382157128087551
"207R00567_4/30/13_2",0.708017922411679,0.508706217700141,0.475361877223759,0,0.423021504333895
"207R00631_5/16/13_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"207R00788_5/15/13_1",0.885022403014599,0,0.907509038336267,0,0.448132860337716
"207R00843_4/22/14_1",0.885022403014599,0.316136035792954,0.907509038336267,0,0.527166869285955
"207R00843_4/22/14_2",0.708017922411679,0.316136035792954,0.259288296667505,1,0.570860563718034
"207SUI070_6/13/13_1",0.531013441808759,0.563726269673623,0,0.386762795786034,0.370375626817104
"207SUI290_6/4/12_1",0.885022403014599,0.316136035792954,0,0,0.300289609701888
"207SUI800_5/5/14_1",0.885022403014599,0.893846581514516,0.777864890002515,0.541467914100447,0.774550447158019
"207SUL200_5/28/14_1",0.708017922411679,0.67720512686893,0.421343482084695,0.676834892625559,0.620850355997716
"207WAL475_6/12/12_1",0.708017922411679,0,0.907509038336267,0,0.403881740186987
"207WHC634_5/29/13_1",0.708017922411679,0.508706217700141,0.907509038336267,0.902446523500744,0.756669925487208
"207WHC634_5/29/13_2",0.708017922411679,0.508706217700141,0.907509038336267,0.902446523500744,0.756669925487208
"304APS_7/6/11_1",0.708017922411679,0.604991308653735,0.907509038336267,0.676834892625559,0.72433829050681
"304BEP_7/7/11_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"304BH9_7/21/11_1",0.885022403014599,0.893846581514516,0,1,0.694717246132279
"304PS0006_6/17/08_1",0.531013441808759,0.431678144937266,0.388932445001257,1,0.587906007936821
"304PS0006_6/4/08_1",0.531013441808759,0,0,0,0.13275336045219
"304PS0006_6/4/08_2",0.35400896120584,0,0.0432147161112504,0,0.0993059193292725
"304PS0018_6/4/08_1",0.708017922411679,0,0.907509038336267,0,0.403881740186987
"304PS0146_6/18/12_1",0.708017922411679,0.316136035792954,0.907509038336267,0,0.482915749135225
"304PS0146_7/11/12_1",0.708017922411679,0.508706217700141,0.907509038336267,0.902446523500744,0.756669925487208
"304PS0194_6/18/12_1",0.708017922411679,0.508706217700141,0.907509038336267,0,0.531058294612022
"304PS0253_5/22/14_1",0.708017922411679,0.788808300474231,0.671792405002172,0.984487116546269,0.788276436108588
"304PS0253_6/5/14_1",0.708017922411679,0.749418945084125,0.907509038336267,1,0.841236476458018
"304PS0274_6/4/14_1",0.885022403014599,0.778304472370203,0.51857659333501,0.541467914100447,0.680842845705065
"304SCM_7/21/11_1",0.885022403014599,0.683770019433947,0.671792405002172,0.492243558273134,0.683207096430963
"304SL9_7/21/11_1",0.531013441808759,0.547220254081578,0.51857659333501,0.270733957050224,0.466886061568893
"304SL9_7/21/11_2",0.708017922411679,0.797561490560922,0.583398667501886,0.451223261750374,0.635050335556215
"304SOU_7/6/11_1",0.885022403014599,0.508706217700141,0.475361877223759,0,0.467272624484625
"304SPC236_6/28/10_1",0.708017922411679,0.604991308653735,0.907509038336267,0.676834892625559,0.72433829050681
"304SVC_7/21/11_1",0.708017922411679,0.431678144937266,0.907509038336267,0.541467914100447,0.647168254946415
"304WDCAH1_6/29/10_1",0.708017922411679,0.316136035792954,0.259288296667505,0,0.320860563718034
"304ZAY_7/7/11_1",0.885022403014599,0.316136035792954,0.583398667501886,0.676834892625559,0.615347999733749
"305BRI_7/20/11_1",0.885022403014599,0.621982795292604,0.449941455981847,1,0.739236663572262
"305CLCSBR_6/11/08_1",0.885022403014599,0.765466460243057,0.763459984632098,1,0.853487211972439
"305COR2_7/21/11_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"305LGCACR_7/16/08_1",0.35400896120584,0.631250878913806,0.495004930001601,1,0.620066192530311
"305LGCBRC_6/30/10_1",0.708017922411679,0.637086338971599,0.475361877223759,0.601631015667163,0.60552428856855
"305PS0034_6/17/08_1",0.708017922411679,0.316136035792954,0.259288296667505,1,0.570860563718034
"305PS0057_6/16/09_1",0.708017922411679,0.123565853885766,0.907509038336267,0,0.434773203658428
"305PS0061_6/17/09_1",0.708017922411679,0.749418945084125,0.745453852919077,1,0.80072268010372
"305SSCAUC_6/29/10_1",0.708017922411679,0.316136035792954,0.259288296667505,0,0.320860563718034
"305UVCASC_6/29/10_1",0.708017922411679,0.563726269673623,0.907509038336267,1,0.794813307605392
"307CE0094_6/12/12_1",0.708017922411679,0.788808300474231,0.671792405002172,0.738365337409701,0.726745991324446
"307CE0094_6/12/12_2",0.708017922411679,0.716089490523266,0.708056502438186,0.833027560154535,0.741297868881917
"307CMRADC_6/22/10_1",0.708017922411679,0.728786425594069,0.537097185954117,0.773525591572068,0.686856781382983
"307PS0028_6/3/08_1",0.531013441808759,0.508706217700141,0.619410930927929,0.902446523500744,0.640394278484393
"307PS0044_6/8/09_1",0.531013441808759,0.578731738393663,0.671792405002172,0.492243558273134,0.568445285869432
"307SCCARR_6/21/10_1",0.708017922411679,0.316136035792954,0.907509038336267,0,0.482915749135225
"308BGC_5/28/14_1",0.708017922411679,0.82163276329932,0.664426260210481,0.338417446312779,0.633123598058565
"308BGC_6/14/11_1",0.885022403014599,0.893846581514516,0.907509038336267,0.902446523500744,0.897206136591531
"308BGC_8/11/11_1",0.708017922411679,0.701276399607328,0.79947224805814,0.676834892625559,0.721400365675677
"308BSU_7/13/10_1",0.531013441808759,0.316136035792954,0.691435457780013,0.451223261750374,0.497452049283025
"308LILPAL_6/20/12_1",0.708017922411679,0.788808300474231,0.78965072166922,0.246121779136567,0.633149680922924
"308LIM_6/4/14_1",0.885022403014599,0.893846581514516,0.907509038336267,1,0.921594505716345
"308LIM_6/4/14_2",0.708017922411679,0.811316503554292,0.722303112145192,0.966906989465084,0.802136131894062
"308LSRASC_6/13/11_1",0.708017922411679,0.431678144937266,0.907509038336267,0.541467914100447,0.647168254946415
"308LSRASC_7/18/11_1",0.531013441808759,0.604991308653735,0.745453852919077,1,0.720364650845393
"308MWCAH1_6/23/10_1",0.708017922411679,0,0.907509038336267,0,0.403881740186987
"308PS0156_6/19/12_1",0.708017922411679,0.508706217700141,0.907509038336267,0.902446523500744,0.756669925487208
"308PS0204_5/21/13_1",0.708017922411679,0.728786425594069,0.907509038336267,0.386762795786034,0.682769045532012
"308PWCAH1_6/22/10_1",0.708017922411679,0.765466460243057,0.763459984632098,1,0.809236091821709
"308ROCBBQ_6/21/12_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"308SAM_6/23/10_1",0.531013441808759,0.604991308653735,0.583398667501886,1,0.679850854491095
"308SANWIL_6/12/12_1",0.708017922411679,0.316136035792954,0.907509038336267,0,0.482915749135225
"308SBCAH1_6/21/10_1",0.531013441808759,0.508706217700141,0.691435457780013,0,0.432788779322228
"308SBCAH1_6/21/10_2",0.708017922411679,0.701276399607328,0.907509038336267,0.451223261750374,0.692006655526412
"309ANT_5/24/12_1",0.531013441808759,0.75791468840356,0.564333351570452,0.796276344265365,0.662384456512034
"309ARCBRC_8/25/08_1",0.531013441808759,0.765466460243057,0.475361877223759,1,0.692960444818894
"309ARSARC_6/23/10_1",0.708017922411679,0.749418945084125,0.907509038336267,0.676834892625559,0.760445199614408
"309CLCBVC_7/15/08_1",0.708017922411679,0.123565853885766,0.907509038336267,0,0.434773203658428
"309LAS1MI_6/13/12_1",0.531013441808759,0.683770019433947,0.436075771668076,0.738365337409701,0.597306142580121
"309LOR_5/29/12_1",0.708017922411679,0.508706217700141,0.259288296667505,1,0.619003109194831
"309NAF_5/24/12_1",0.708017922411679,0.701276399607328,0.907509038336267,1,0.829200840088819
"309PS0040_6/3/08_1",0.35400896120584,0,0.0432147161112504,0,0.0993059193292725
"309PS0043_6/10/09_1",0.531013441808759,0.701276399607328,0.367325086945631,0.676834892625559,0.569112455246819
"309PS0043_7/8/09_1",0.531013441808759,0.701276399607328,0.259288296667505,0.601631015667163,0.523302288437689
"309PS0072_6/23/10_1",0.708017922411679,0.604991308653735,0.583398667501886,0,0.474101974641825
"309PS0116_6/16/11_1",0.708017922411679,0.811316503554292,0.722303112145192,1,0.810409384527791
"309PS0116_6/16/11_2",0.708017922411679,0.778304472370203,0.648220741668762,1,0.783635784112661
"309PSO_5/22/12_1",0.17700448060292,0.563726269673623,0.104950024841609,0.902446523500744,0.437031824654724
"309SAP_5/23/12_1",0.885022403014599,0.804968036018891,0.558467100514626,1,0.812114384887029
"309SARANF_8/26/08_1",0.17700448060292,0.582771672279829,0.359014564616545,1,0.529697679374823
"309SAT_5/23/12_1",0.35400896120584,0.508706217700141,0.0432147161112504,0.225611630875186,0.282885381473104
"309SDCMCC_7/14/08_1",0.708017922411679,0,0.259288296667505,0,0.241826554769796
"309SEC_7/2/12_1",0.885022403014599,0.893846581514516,0.79947224805814,0.225611630875186,0.70098821586561
"309SED071_4/3/12_1",0.885022403014599,0.893846581514516,0.671792405002172,0.984487116546269,0.858787126519389
"309SED071_5/3/12_1",0.885022403014599,0.893846581514516,0.79947224805814,0.902446523500744,0.870196939022
"309SED071_6/13/12_1",0.708017922411679,0.662762363225891,0.734650173891264,0.360978609400297,0.616602267232283
"309SED071_7/24/12_1",0.885022403014599,0.893846581514516,0.907509038336267,0.451223261750374,0.784400321153939
"309SED071_8/30/12_1",0.708017922411679,0.67720512686893,0.664426260210481,0.338417446312779,0.597016688950967
"309SET_5/31/12_1",0.531013441808759,0.770051464574181,0.583398667501886,0.773525591572068,0.664497291364224
"309SET_5/31/12_2",0.35400896120584,0.753795540127471,0.593220193890807,0.656324744364177,0.589337359897074
"309WLCATC_6/22/10_1",0.885022403014599,0.701276399607328,0.691435457780013,0.902446523500744,0.795045195975671
"310AGS_5/29/14_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"310COO_6/24/10_1",0.708017922411679,0.316136035792954,0.907509038336267,1,0.732915749135225
"310LPCBPC_6/9/09_1",0.708017922411679,0.701276399607328,0.691435457780013,1,0.775182444949755
"310OLD_6/15/10_1",0.708017922411679,0.316136035792954,0.259288296667505,0,0.320860563718034
"310SSU_6/15/11_1",0.885022403014599,0.893846581514516,0.583398667501886,0.676834892625559,0.75977563616414
"310SSU_8/11/11_1",0.708017922411679,0.765466460243057,0.403337350371674,0.601631015667163,0.619613187173393
"312CAV_4/19/13_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"312DAVDAV_6/7/12_1",0.708017922411679,0.749418945084125,0.907509038336267,0.676834892625559,0.760445199614408
"312MZCDBC_6/14/10_1",0.708017922411679,0.662762363225891,0.907509038336267,0,0.569572330993459
"312ORB_5/15/13_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"312PS0099_6/14/10_1",0.708017922411679,0.701276399607328,0.691435457780013,0.451223261750374,0.637988260387348
"312PS0099_6/14/10_2",0.885022403014599,0.893846581514516,0.259288296667505,0.902446523500744,0.735150951174341
"312RYCALR_6/16/10_1",0.708017922411679,0.604991308653735,0.583398667501886,1,0.724101974641825
"312SIV_5/3/13_1",0.531013441808759,0.547220254081578,0.259288296667505,0.270733957050224,0.402063987402017
"313SAB_5/29/14_1",0.531013441808759,0.233605957832731,0.537097185954117,0,0.325429146398902
"314WE1102_6/12/12_1",0.708017922411679,0.749418945084125,0.907509038336267,0.676834892625559,0.760445199614408
"315ARH101_6/14/10_1",0.708017922411679,0.701276399607328,0.475361877223759,0,0.471164049810692
"315CHCALS_6/15/10_1",0.531013441808759,0.0272807629321727,0.583398667501886,0,0.285423218060704
"402BA0031_5/28/08_1",0.885022403014599,0.778304472370203,0.388932445001257,0.812201871150671,0.716115297884182
"402BA0079_5/28/08_1",0.531013441808759,0.585734290463016,0.0432147161112504,0.541467914100447,0.425357590620868
"402BA0095_5/29/08_1",0.885022403014599,0.893846581514516,0.475361877223759,1,0.813557715438218
"402BA0143_5/21/08_1",0.35400896120584,0.627210945027641,0,0.728899115135217,0.427529755342174
"402BA0287_6/9/08_1",0.885022403014599,0.811316503554292,0.44449422285858,1,0.785208282356868
"402BA0335_5/27/08_1",0.17700448060292,0.431678144937266,0.0432147161112504,0.360978609400297,0.253218987762933
"402BA0335_5/27/08_2",0.17700448060292,0.431678144937266,0.0432147161112504,0.180489304700149,0.208096661587896
"402M00005_6/11/15_1",0.708017922411679,0.743139482630629,0.512939891233542,0.588552080543964,0.638162344204954
"402MTCUNF_6/5/12_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"402PS0048_5/21/08_1",0.531013441808759,0.701276399607328,0.259288296667505,0.676834892625559,0.542103257677288
"402SNPMCR_5/28/14_1",0.708017922411679,0.711411672339286,0.156937653246121,0.712457781711114,0.57220625742705
"402SNPMCR_6/18/14_1",0.708017922411679,0.653133854130532,0.259288296667505,0.564029077187965,0.54611728759942
